CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
NBP-15-10,,,,GA02HYPM-RIM01-00-SIOENG000,2,1,2015-11-16T18:36:00,,OL000048,,OL000059,-42.98083,-42.54192,,
NBP-15-10,,,,GA02HYPM-RIM01-02-CTDMOG039,2,1,2015-11-16T18:36:00,,OL000048,,A01561,-42.98083,-42.54192,,
NBP-15-10,,,,GA02HYPM-WFP02-00-WFPENG000,2,1,2015-11-16T18:36:00,,OL000048,,OL000057.1,-42.98083,-42.54192,,
NBP-15-10,,,,GA02HYPM-WFP02-01-FLORDL000,2,1,2015-11-16T18:36:00,,OL000048,,OL000049,-42.98083,-42.54192,,
NBP-15-10,,,,GA02HYPM-WFP02-03-DOSTAL000,2,1,2015-11-16T18:36:00,,OL000048,,OL000050,-42.98083,-42.54192,,
NBP-15-10,,,,GA02HYPM-WFP02-04-CTDPFL000,2,1,2015-11-16T18:36:00,,OL000048,,OL000051,-42.98083,-42.54192,,
NBP-15-10,,,,GA02HYPM-WFP02-05-VEL3DL000,2,1,2015-11-16T18:36:00,,OL000048,,OL000053,-42.98083,-42.54192,,
NBP-15-10,,,,GA02HYPM-WFP03-00-WFPENG000,2,1,2015-11-16T18:36:00,,OL000048,,OL000058.1,-42.98083,-42.54192,,
NBP-15-10,,,,GA02HYPM-WFP03-01-FLORDL000,2,1,2015-11-16T18:36:00,,OL000048,,OL000052,-42.98083,-42.54192,,
NBP-15-10,,,,GA02HYPM-WFP03-03-DOSTAL000,2,1,2015-11-16T18:36:00,,OL000048,,OL000054,-42.98083,-42.54192,,
NBP-15-10,,,,GA02HYPM-WFP03-04-CTDPFL000,2,1,2015-11-16T18:36:00,,OL000048,,OL000055,-42.98083,-42.54192,,
NBP-15-10,,,,GA02HYPM-WFP03-05-VEL3DL000,2,1,2015-11-16T18:36:00,,OL000048,,OL000056,-42.98083,-42.54192,,
