CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
TN-323,,SKQ201513T,,GP05MOAS-PG514-00-ENG000000,2,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,CGCON-GLDRGP-00514,50.16692,-144.5453,,200,200,
TN-323,,SKQ201513T,,GP05MOAS-PG514-01-CTDGVM000,2,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,CGINS-CTDGVM-09230,50.16692,-144.5453,,200,200,
TN-323,,SKQ201513T,,GP05MOAS-PG514-02-DOSTAM000,2,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,CGINS-DOSTAM-00361,50.16692,-144.5453,,200,200,
TN-323,,SKQ201513T,,GP05MOAS-PG514-03-FLORTM000,2,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,CGINS-FLORTM-03500,50.16692,-144.5453,,200,200,
#TN-323,,SKQ201513T,,GP05MOAS-PG514-04-FLORTO000,2,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,,50.16692,-144.5453,,200,200,not deployed
TN-323,,SKQ201513T,,GP05MOAS-PG514-05-NUTNRM000,2,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,CGINS-NUTNRM-00357,50.16692,-144.5453,,200,200,Actual deployment port # was 03
#TN-323,,SKQ201513T,,GP05MOAS-PG514-06-PARADM000,2,1,2015-06-02T10:00:00,2015-11-16T00:00:00,CGVGP-05MOAS-00000,CGVEH-GLDRGP-00514,,50.16692,-144.5453,,200,200,Not deployed
