CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
TN-916,,,,RS01SBPS-PC01A-05-ADCPTD102,3,1,2016-07-18T00:19:00,,ATAPL-69839-001-0101,,ATAPL-58315-00003,44.52897,-125.38966,,195
TN-916,,,,RS01SBPS-PC01A-06-VADCPA101,3,1,2016-07-18T00:19:00,,ATAPL-69839-001-0101,,ATAPL-58345-00003,44.52897,-125.38966,,195
TN-916,,,,RS01SBPS-PC01A-07-CAMDSC102,3,1,2016-07-18T00:19:00,,ATAPL-69839-001-0101,,ATAPL-58317-00009,44.52897,-125.38966,,195
TN-916,,,,RS01SBPS-PC01A-08-HYDBBA103,3,1,2016-07-18T00:19:00,,ATAPL-69839-001-0101,,ATAPL-58324-00005,44.52897,-125.38966,,195
TN-916,,,,RS01SBPS-PC01A-4A-CTDPFA103,3,1,2016-07-18T00:19:00,,ATAPL-69839-001-0101,,ATAPL-66662-00001,44.52897,-125.38966,,195
TN-916,,,,RS01SBPS-PC01A-4A-DOSTAD103,3,1,2016-07-18T00:19:00,,ATAPL-69839-001-0101,,ATAPL-58320-00005,44.52897,-125.38966,,195
TN-916,,,,RS01SBPS-PC01A-4B-PHSENA102,3,1,2016-07-18T00:19:00,,ATAPL-69839-001-0101,,ATAPL-58337-00014,44.52897,-125.38966,,195
TN-916,,,,RS01SBPS-PC01A-4C-FLORDD103,3,1,2016-07-18T00:19:00,,ATAPL-69839-001-0101,,ATAPL-58322-00005,44.52897,-125.38966,,195
TN-917,,,,RS01SBPS-SF01A-2A-CTDPFA102,3,1,2016-07-18T00:19:00,,ATAPL-68870-001-0140,,ATAPL-66662-00002,44.52897,-125.38966,,195
TN-917,,,,RS01SBPS-SF01A-2A-DOFSTA102,3,1,2016-07-18T00:19:00,,ATAPL-58694-00001,,,44.52897,-125.38966,,195
TN-917,,,,RS01SBPS-SF01A-2D-PHSENA101,3,1,2016-07-18T00:19:00,,ATAPL-68870-001-0140,,ATAPL-58337-00013,44.52897,-125.38966,,195
TN-917,,,,RS01SBPS-SF01A-3A-FLORTD101,3,1,2016-07-18T00:19:00,,ATAPL-68870-001-0140,,ATAPL-58322-00003,44.52897,-125.38966,,195
TN-917,,,,RS01SBPS-SF01A-3B-OPTAAD101,3,1,2016-07-18T00:19:00,,ATAPL-68870-001-0140,,ATOSU-58332-00009,44.52897,-125.38966,,195
TN-917,,,,RS01SBPS-SF01A-3C-PARADA101,3,1,2016-07-18T00:19:00,,ATAPL-68870-001-0140,,ATAPL-66645-00003,44.52897,-125.38966,,195
TN-917,,,,RS01SBPS-SF01A-3D-SPKIRA101,3,1,2016-07-18T00:19:00,,ATAPL-68870-001-0140,,ATAPL-58341-00003,44.52897,-125.38966,,195
TN-917,,,,RS01SBPS-SF01A-4A-NUTNRA101,3,1,2016-07-18T00:19:00,,ATAPL-68870-001-0140,,ATAPL-68020-00003,44.52897,-125.38966,,195
TN-917,,,,RS01SBPS-SF01A-4B-VELPTD102,3,1,2016-07-18T00:19:00,,ATAPL-68870-001-0140,,ATAPL-70114-00003,44.52897,-125.38966,,195
TN-917,,,,RS01SBPS-SF01A-4F-PCO2WA101,3,1,2016-07-18T00:19:00,,ATAPL-68870-001-0140,,ATAPL-58336-00010,44.52897,-125.38966,,195
