CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
NBP-15-11,,NBP-16-08,,GS05MOAS-PG566-00-ENG000000,1,1,2015-12-20T17:16:00,2016-10-12T11:45:00,CGVGS-05MOAS-00000,CGVEH-GLDRGP-00566,CGCON-GLDRGP-00566,-54.12559,-89.75086,,200,200,
NBP-15-11,,NBP-16-08,,GS05MOAS-PG566-01-CTDGVM000,1,1,2015-12-20T17:16:00,2016-10-12T11:45:00,CGVGS-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-CTDGVM-09288,-54.12559,-89.75086,,200,200,
NBP-15-11,,NBP-16-08,,GS05MOAS-PG566-02-DOSTAM000,1,1,2015-12-20T17:16:00,2016-10-12T11:45:00,CGVGS-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-DOSTAM-00414,-54.12559,-89.75086,,200,200,
NBP-15-11,,NBP-16-08,,GS05MOAS-PG566-03-FLORTM000,1,1,2015-12-20T17:16:00,2016-10-12T11:45:00,CGVGS-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-FLORTM-04039,-54.12559,-89.75086,,200,200,
NBP-15-11,,NBP-16-08,,GS05MOAS-PG566-04-FLORTO000,1,1,2015-12-20T17:16:00,2016-10-12T11:45:00,CGVGS-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-FLORTO-01333,-54.12559,-89.75086,,200,200,
NBP-15-11,,NBP-16-08,,GS05MOAS-PG566-05-NUTNRM000,1,1,2015-12-20T17:16:00,2016-10-12T11:45:00,CGVGS-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-NUTNRM-00660,-54.12559,-89.75086,,200,200,
NBP-15-11,,NBP-16-08,,GS05MOAS-PG566-06-PARADM000,1,1,2015-12-20T17:16:00,2016-10-12T11:45:00,CGVGS-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-PARADM-50201,-54.12559,-89.75086,,200,200,
