CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth,notes
TN-326,,,,RS03AXBS-LJ03A-05-HPIESA301,2,1,2015-07-26T02:36:00,2016-07-11T00:00:00,ATAPL-65310-840-0011,,ATAPL-58323-00004,45.82405,-129.75995,,2609,
TN-326,,,,RS03AXBS-LJ03A-09-HYDBBA302,2,1,2015-07-13T05:24:00,2016-07-11T00:00:00,ATAPL-65310-840-0011,,ATAPL-58324-00011,45.81681,-129.75421,,2607,
TN-326,,,,RS03AXBS-LJ03A-10-ADCPTE303,2,1,2015-07-13T05:24:00,2016-07-11T00:00:00,ATAPL-65310-840-0011,,ATAPL-68073-00005,45.81681,-129.75421,,2607,
TN-326,,,,RS03AXBS-LJ03A-11-OPTAAC303,2,1,2015-07-13T05:43:00,2016-07-11T00:00:00,ATAPL-65310-840-0011,,ATAPL-69943-00001,45.81688,-129.75425,,2606,
TN-326,,,,RS03AXBS-LJ03A-12-CTDPFB301,2,1,2015-07-13T05:43:00,2016-07-11T00:00:00,ATAPL-65310-840-0011,,ATAPL-67627-00005,45.81688,-129.75425,,2606,
TN-326,,,,RS03AXBS-LJ03A-12-DOSTAD301,2,1,2015-07-13T05:43:00,2016-07-11T00:00:00,ATAPL-65310-840-0011,,ATAPL-58320-00014,45.81688,-129.75425,,2606,
TN-908,,,,RS03AXBS-MJ03A-06-PRESTA301,2,1,2016-07-13T00:00:00,,ATAPL-65244-840-0035,,ATAPL-67639-00006,45.82023,-129.73637,,2606,
TN-908,,,,RS03AXBS-MJ03A-12-VEL3DB301,2,1,2016-07-13T00:00:00,,ATAPL-65244-840-0035,,ATAPL-67679-00008,45.8202,-129.73636,,2608,
