CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
Oceanus,,,,CE05MOAS-GL311-00-ENG000000,2,1,2016-01-22T20:45:00,,A00078,,OL000360,44.65913,-124.29303,,0
Oceanus,,,,CE05MOAS-GL311-01-PARADM000,2,1,2016-01-22T20:45:00,,A00078,,N00304,44.65913,-124.29303,,0
Oceanus,,,,CE05MOAS-GL311-02-FLORTM000,2,1,2016-01-22T20:45:00,,A00078,,N00301,44.65913,-124.29303,,0
Oceanus,,,,CE05MOAS-GL311-03-ADCPAM000,2,1,2016-01-22T20:45:00,,A00078,,N00300,44.65913,-124.29303,,0
Oceanus,,,,CE05MOAS-GL311-04-DOSTAM000,2,1,2016-01-22T20:45:00,,A00078,,N00303,44.65913,-124.29303,,0
Oceanus,,,,CE05MOAS-GL311-05-CTDGVM000,2,1,2016-01-22T20:45:00,,A00078,,N00302,44.65913,-124.29303,,0
Oceanus,,,,CE05MOAS-GL312-00-ENG000000,2,1,2015-06-03T22:07:00,2015-07-01T00:00:00,A00079,,OL000361,44.64847,-124.30262,,0
Oceanus,,,,CE05MOAS-GL312-01-PARADM000,2,1,2015-06-03T22:07:00,2015-07-01T00:00:00,A00079,,N00309,44.64847,-124.30262,,0
Oceanus,,,,CE05MOAS-GL312-02-FLORTM000,2,1,2015-06-03T22:07:00,2015-07-01T00:00:00,A00079,,N00306,44.64847,-124.30262,,0
Oceanus,,,,CE05MOAS-GL312-03-ADCPAM000,2,1,2015-06-03T22:07:00,2015-07-01T00:00:00,A00079,,N00305,44.64847,-124.30262,,0
Oceanus,,,,CE05MOAS-GL312-04-DOSTAM000,2,1,2015-06-03T22:07:00,2015-07-01T00:00:00,A00079,,N00313,44.64847,-124.30262,,0
Oceanus,,,,CE05MOAS-GL312-05-CTDGVM000,2,1,2015-06-03T22:07:00,2015-07-01T00:00:00,A00079,,N00307,44.64847,-124.30262,,0
Oceanus,,,,CE05MOAS-GL326-00-ENG000000,2,1,2015-10-15T19:08:00,2015-11-10T00:00:00,A00158,,OL000365,46.84853,-124.96132,,0
Oceanus,,,,CE05MOAS-GL326-01-PARADM000,2,1,2015-10-15T19:08:00,2015-11-10T00:00:00,A00158,,N00324,46.84853,-124.96132,,0
Oceanus,,,,CE05MOAS-GL326-02-FLORTM000,2,1,2015-10-15T19:08:00,2015-11-10T00:00:00,A00158,,N00321,46.84853,-124.96132,,0
Oceanus,,,,CE05MOAS-GL326-03-ADCPAM000,2,1,2015-10-15T19:08:00,2015-11-10T00:00:00,A00158,,N00320,46.84853,-124.96132,,0
Oceanus,,,,CE05MOAS-GL326-04-DOSTAM000,2,1,2015-10-15T19:08:00,2015-11-10T00:00:00,A00158,,N00323,46.84853,-124.96132,,0
Oceanus,,,,CE05MOAS-GL326-05-CTDGVM000,2,1,2015-10-15T19:08:00,2015-11-10T00:00:00,A00158,,N00322,46.84853,-124.96132,,0
Oceanus,,,,CE05MOAS-GL327-00-ENG000000,2,1,2015-10-15T17:01:00,2015-12-19T00:00:00,A00159,,OL000366,46.85585,-124.96493,,0
Oceanus,,,,CE05MOAS-GL327-01-PARADM000,2,1,2015-10-15T17:01:00,2015-12-19T00:00:00,A00159,,N00329,46.85585,-124.96493,,0
Oceanus,,,,CE05MOAS-GL327-02-FLORTM000,2,1,2015-10-15T17:01:00,2015-12-19T00:00:00,A00159,,N00326,46.85585,-124.96493,,0
Oceanus,,,,CE05MOAS-GL327-03-ADCPAM000,2,1,2015-10-15T17:01:00,2015-12-19T00:00:00,A00159,,N00325,46.85585,-124.96493,,0
Oceanus,,,,CE05MOAS-GL327-04-DOSTAM000,2,1,2015-10-15T17:01:00,2015-12-19T00:00:00,A00159,,N00328,46.85585,-124.96493,,0
Oceanus,,,,CE05MOAS-GL327-05-CTDGVM000,2,1,2015-10-15T17:01:00,2015-12-19T00:00:00,A00159,,N00327,46.85585,-124.96493,,0
Pacific Storm,,,,CE05MOAS-GL383-00-ENG000000,2,1,2015-08-13T21:09:00,2015-11-25T00:00:00,A00471,,OL000369,44.67797,-124.17047,,0
Pacific Storm,,,,CE05MOAS-GL383-01-PARADM000,2,1,2015-08-13T21:09:00,2015-11-25T00:00:00,A00471,,N00344,44.67797,-124.17047,,0
Pacific Storm,,,,CE05MOAS-GL383-02-FLORTM000,2,1,2015-08-13T21:09:00,2015-11-25T00:00:00,A00471,,N00341,44.67797,-124.17047,,0
Pacific Storm,,,,CE05MOAS-GL383-03-ADCPAM000,2,1,2015-08-13T21:09:00,2015-11-25T00:00:00,A00471,,N00043,44.67797,-124.17047,,0
Pacific Storm,,,,CE05MOAS-GL383-04-DOSTAM000,2,1,2015-08-13T21:09:00,2015-11-25T00:00:00,A00471,,N00343,44.67797,-124.17047,,0
Pacific Storm,,,,CE05MOAS-GL383-05-CTDGVM000,2,1,2015-08-13T21:09:00,2015-11-25T00:00:00,A00471,,N00342,44.67797,-124.17047,,0
Oceanus,,,,CE05MOAS-GL384-00-ENG000000,2,1,2015-08-21T21:38:00,2015-11-22T00:00:00,A00801,,OL000370,47.01467,-124.44598,,0
Oceanus,,,,CE05MOAS-GL384-01-PARADM000,2,1,2015-08-21T21:38:00,2015-11-22T00:00:00,A00801,,N00349,47.01467,-124.44598,,0
Oceanus,,,,CE05MOAS-GL384-02-FLORTM000,2,1,2015-08-21T21:38:00,2015-11-22T00:00:00,A00801,,N00346,47.01467,-124.44598,,0
Oceanus,,,,CE05MOAS-GL384-03-ADCPAM000,2,1,2015-08-21T21:38:00,2015-11-22T00:00:00,A00801,,N00345,47.01467,-124.44598,,0
Oceanus,,,,CE05MOAS-GL384-04-DOSTAM000,2,1,2015-08-21T21:38:00,2015-11-22T00:00:00,A00801,,N00348,47.01467,-124.44598,,0
Oceanus,,,,CE05MOAS-GL384-05-CTDGVM000,2,1,2015-08-21T21:38:00,2015-11-22T00:00:00,A00801,,N00347,47.01467,-124.44598,,0
Oceanus,,,,CE05MOAS-GL386-00-ENG000000,2,1,2015-04-04T17:29:00,2015-07-09T00:00:00,A00473,,OL000371,46.85705,-124.96452,,0
Oceanus,,,,CE05MOAS-GL386-01-PARADM000,2,1,2015-04-04T17:29:00,2015-07-09T00:00:00,A00473,,N00354,46.85705,-124.96452,,0
Oceanus,,,,CE05MOAS-GL386-02-FLORTM000,2,1,2015-04-04T17:29:00,2015-07-09T00:00:00,A00473,,N00351,46.85705,-124.96452,,0
Oceanus,,,,CE05MOAS-GL386-03-ADCPAM000,2,1,2015-04-04T17:29:00,2015-07-09T00:00:00,A00473,,N00350,46.85705,-124.96452,,0
Oceanus,,,,CE05MOAS-GL386-04-DOSTAM000,2,1,2015-04-04T17:29:00,2015-07-09T00:00:00,A00473,,N00353,46.85705,-124.96452,,0
Oceanus,,,,CE05MOAS-GL386-05-CTDGVM000,2,1,2015-04-04T17:29:00,2015-07-09T00:00:00,A00473,,N00352,46.85705,-124.96452,,0
