CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth,notes
TN-326,,,,RS01SUM2-MJ01B-00-FLOBNC101,1,1,2015-07-14T18:50:06,2016-07-22T00:00:00,N00299,,ATAPL-58334-00004,44.57,-125.14681,,775,
TN-326,,,,RS01SUM2-MJ01B-00-FLOBNM101,1,1,2015-07-14T19:43:27,2016-07-22T00:00:00,N00299,,ATAPL-70113-00004,44.57,-125.1468,,774,
TN-313,,,,RS01SUM2-MJ01B-05-CAMDSB103,1,1,2014-08-31T19:17:45,2016-07-22T00:00:00,N00299,,ATAPL-58317-00004,44.56999,-125.14671,,774,
TN-313,,,,RS01SUM2-MJ01B-06-MASSPA101,1,1,2014-09-02T22:11:47,2016-07-22T00:00:00,N00299,,ATAPL-58325-00001,44.56996,-125.14686,,774,
TN-313,,,,RS01SUM2-MJ01B-12-ADCPSK101,1,1,2014-08-29T07:24:46,,N00299,,ATAPL-58419-00002,44.56984,-125.14682,,773,
