CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
AR-04,,,,CP03ISSM-MFC31-00-CPMENG000,4,1,2016-05-28T14:43:00,,OL000253,,OL000262,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-MFD35-00-DCLENG000,4,1,2016-05-28T14:43:00,,OL000253,,OL000267,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-MFD35-01-ADCPTF000,4,1,2016-05-28T14:43:00,,OL000253,,A00205,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-MFD35-02-PRESFB000,4,1,2016-05-28T14:43:00,,OL000253,,A00051,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-MFD35-04-VELPTA000,4,1,2016-05-28T14:43:00,,OL000253,,A00412,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-MFD35-05-PCO2WB000,4,1,2016-05-28T14:43:00,,OL000253,,A01000,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-MFD35-06-PHSEND000,4,1,2016-05-28T14:43:00,,OL000253,,A00388,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-MFD37-00-DCLENG000,4,1,2016-05-28T14:43:00,,OL000253,,OL000268,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-MFD37-01-OPTAAD000,4,1,2016-05-28T14:43:00,,OL000253,,A00497,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-MFD37-03-CTDBPD000,4,1,2016-05-28T14:43:00,,OL000253,,A00700,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-MFD37-04-DOSTAD000,4,1,2016-05-28T14:43:00,,OL000253,,OL000258,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-MFD37-07-ZPLSCC000,4,1,2016-05-28T14:43:00,,OL000253,,A01771,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-RIC21-00-CPMENG000,4,1,2016-05-28T14:43:00,,OL000253,,OL000261,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-RID26-00-DCLENG000,4,1,2016-05-28T14:43:00,,OL000253,,OL000265,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-RID26-04-VELPTA000,4,1,2016-05-28T14:43:00,,OL000253,,A00410,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-RID26-06-PHSEND000,4,1,2016-05-28T14:43:00,,OL000253,,A00423,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-RID26-07-NUTNRB000,4,1,2016-05-28T14:43:00,,OL000253,,A00879,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-RID26-08-SPKIRB000,4,1,2016-05-28T14:43:00,,OL000253,,OL000259,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-RID27-00-DCLENG000,4,1,2016-05-28T14:43:00,,OL000253,,OL000266,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-RID27-01-OPTAAD000,4,1,2016-05-28T14:43:00,,OL000253,,A00996,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-RID27-02-FLORTD000,4,1,2016-05-28T14:43:00,,OL000253,,A00409,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-RID27-03-CTDBPC000,4,1,2016-05-28T14:43:00,,OL000253,,A00082,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-RID27-04-DOSTAD000,4,1,2016-05-28T14:43:00,,OL000253,,OL000257,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-SBC11-00-CPMENG000,4,1,2016-05-28T14:43:00,,OL000253,,OL000260,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-SBD11-00-DCLENG000,4,1,2016-05-28T14:43:00,,OL000253,,OL000263,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-SBD11-01-MOPAK0000,4,1,2016-05-28T14:43:00,,OL000253,,OL000254,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-SBD11-02-HYDGN0000,4,1,2016-05-28T14:43:00,,OL000253,,OL000255,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-SBD11-06-METBKA000,4,1,2016-05-28T14:43:00,,OL000253,,N00734,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-SBD12-00-DCLENG000,4,1,2016-05-28T14:43:00,,OL000253,,OL000264,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-SBD12-03-HYDGN0000,4,1,2016-05-28T14:43:00,,OL000253,,OL000256,40.35945,-70.88498,,95
AR-04,,,,CP03ISSM-SBD12-04-PCO2AA000,4,1,2016-05-28T14:43:00,,OL000253,,A01712,40.35945,-70.88498,,95
