CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
AR-07-01,,,,GI01SUMO-RII11-02-DOSTAD031,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00002,,A00413,59.9341,-39.4673,,40,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-RII11-02-DOSTAD032,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00002,,A00398,59.9341,-39.4673,,80,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-RII11-02-DOSTAD033,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00002,,A00414,59.9341,-39.4673,,130,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-RII11-02-FLORDG031,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00002,,A01008,59.9341,-39.4673,,40,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-RII11-02-FLORDG032,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00002,,A01476,59.9341,-39.4673,,80,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-RII11-02-FLORDG033,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00002,,A01477,59.9341,-39.4673,,130,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-RII11-02-PCO2WC051,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00002,,OL000590,59.9341,-39.4673,,40,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-RII11-02-PCO2WC052,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00002,,OL000591,59.9341,-39.4673,,80,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-RII11-02-PCO2WC053,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00002,,OL000592,59.9341,-39.4673,,130,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-RII11-02-PHSENE041,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00002,,A00118,59.9341,-39.4673,,20,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-RII11-02-PHSENE042,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00002,,A00567,59.9341,-39.4673,,100,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBC11-00-CPMENG000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00002,,OL000593,59.9341,-39.4673,,0,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD11-00-DCLENG000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00002,,OL000594,59.9341,-39.4673,,0,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD11-01-MOPAK0000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00002,,OL000587,59.9341,-39.4673,,0,2691,deployment_depth placeholder: design depth
