CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
AT-31,,,,CP01CNSM-RID26-04-VELPTA000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,A00115,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-RID26-07-NUTNRB000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,A01639,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-RID26-08-SPKIRB000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,A01533,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-RID27-01-OPTAAD000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,A00573,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-RID27-02-FLORTD000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,A00994,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-RID27-03-CTDBPC000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,A00697,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-RID27-04-DOSTAD000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,N00725,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-SBC11-00-CPMENG000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,OL000523,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-SBD11-01-MOPAK0000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,OL000519,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-SBD11-02-HYDGN0000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,OL000520,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-SBD11-06-METBKA000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,N00751,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-SBD12-03-HYDGN0000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,OL000521,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-SBD12-04-PCO2AA000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,A01710,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-SBD12-05-WAVSSA000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,A01435,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-SBD12-06-METBKA000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,N00752,40.13323,-70.77843,,136
AT-31,,,,CP01CNSM-SBD12-08-FDCHPA000,4,1,2015-10-23T18:50:00,2016-04-04T00:00:00,N00207,,OL000522,40.13323,-70.77843,,136
