CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
MV-1404,,,,GP03FLMA-RIM01-00-SIOENG000,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,OL000089,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIM01-02-ADCPSL003,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A00568,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIM01-02-CTDMOG040,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A01394,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIM01-02-CTDMOG041,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A01389,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIM01-02-CTDMOG042,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A01395,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIM01-02-CTDMOG043,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A00114,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIM01-02-CTDMOG044,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A01396,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIM01-02-CTDMOG045,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A01397,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIM01-02-CTDMOG046,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A01399,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIM01-02-CTDMOG047,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A00107,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIM01-02-CTDMOG048,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A01401,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIM01-02-CTDMOH049,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A01410,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIM01-02-CTDMOH050,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A01408,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIM01-02-CTDMOH051,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A01412,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIS01-00-SIOENG000,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,OL000090,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIS01-03-DOSTAD000,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A00169,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIS01-04-PHSENF000,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A01502,49.9775,-144.24567,,4237
MV-1404,,,,GP03FLMA-RIS01-05-FLORTD000,2,1,2014-06-17T06:00:00,2015-06-05T00:00:00,N00252,,A00470,49.9775,-144.24567,,4237
