CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
TN-910,,,,RS03AXPS-PC03A-05-ADCPTD302,3,1,2016-07-14T21:18:00,,ATAPL-69839-001-0103,,ATAPL-58315-00002,45.83049,-129.75326,,
TN-910,,,,RS03AXPS-PC03A-06-VADCPA301,3,1,2016-07-14T21:18:00,,ATAPL-69839-001-0103,,ATAPL-58345-00002,45.83049,-129.75326,,
TN-910,,,,RS03AXPS-PC03A-07-CAMDSC302,3,1,2016-07-14T21:18:00,,ATAPL-69839-001-0103,,ATOSU-58317-00007,45.83049,-129.75326,,
TN-910,,,,RS03AXPS-PC03A-08-HYDBBA303,3,1,2016-07-14T21:18:00,,ATAPL-69839-001-0103,,ATAPL-58324-00007,45.83049,-129.75326,,
TN-910,,,,RS03AXPS-PC03A-4A-CTDPFA303,3,1,2016-07-14T21:18:00,,ATAPL-69839-001-0103,,ATAPL-66662-00004,45.83049,-129.75326,,
TN-910,,,,RS03AXPS-PC03A-4A-DOSTAD303,3,1,2016-07-14T21:18:00,,ATAPL-69839-001-0103,,ATAPL-58320-00002,45.83049,-129.75326,,
TN-910,,,,RS03AXPS-PC03A-4B-PHSENA302,3,1,2016-07-14T21:18:00,,ATAPL-69839-001-0103,,ATAPL-58337-00004,45.83049,-129.75326,,
TN-910,,,,RS03AXPS-PC03A-4C-FLORDD303,3,1,2016-07-14T21:18:00,,ATAPL-69839-001-0103,,ATAPL-58322-00004,45.83049,-129.75326,,
TN-911,,,,RS03AXPS-SF03A-2A-CTDPFA302,3,1,2016-07-14T21:18:00,,ATAPL-68870-001-0142,,ATAPL-66662-00003,45.83049,-129.75326,,
TN-911,,,,RS03AXPS-SF03A-2A-DOFSTA302,3,1,2016-07-14T21:18:00,,ATAPL-68870-001-0142,,ATAPL-58694-00002,45.83049,-129.75326,,
TN-911,,,,RS03AXPS-SF03A-2D-PHSENA301,3,1,2016-07-14T21:18:00,,ATAPL-68870-001-0142,,ATAPL-58337-00005,45.83049,-129.75326,,
TN-911,,,,RS03AXPS-SF03A-3B-OPTAAD301,3,1,2016-07-14T21:18:00,,ATAPL-68870-001-0142,,ATAPL-58332-00001,45.83049,-129.75326,,
TN-911,,,,RS03AXPS-SF03A-3C-PARADA301,3,1,2016-07-14T21:18:00,,ATAPL-68870-001-0142,,ATAPL-66645-00002,45.83049,-129.75326,,
TN-911,,,,RS03AXPS-SF03A-3D-SPKIRA301,3,1,2016-07-14T21:18:00,,ATAPL-68870-001-0142,,ATAPL-58341-00002,45.83049,-129.75326,,
TN-911,,,,RS03AXPS-SF03A-4A-NUTNRA301,3,1,2016-07-14T21:18:00,,ATAPL-68870-001-0142,,ATAPL-68020-00002,45.83049,-129.75326,,
TN-911,,,,RS03AXPS-SF03A-4F-PCO2WA301,3,1,2016-07-14T21:18:00,,ATAPL-68870-001-0142,,ATAPL-58336-00002,45.83049,-129.75326,,
