CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
AT-27,,AT-31,,CP03ISSM-MFD35-00-DCLENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,R00022,40.35945,-70.88528,,91.5,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-MFD35-01-ADCPTF000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-ADCPTF-18594,40.35945,-70.88528,,91.5,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-MFD35-02-PRESFB000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-PRESFB-01329,40.35945,-70.88528,,91.5,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-MFD35-04-VELPTA000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-VELPTA-12234,40.35945,-70.88528,,91.5,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-MFD35-05-PCO2WB000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-PCO2WB-C0098,40.35945,-70.88528,,91.5,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-MFD35-06-PHSEND000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-PHSEND-P0095,40.35945,-70.88528,,91.5,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-MFD37-00-DCLENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,R00023,40.35945,-70.88528,,91.5,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-MFD37-01-OPTAAD000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-OPTAAD-00130,40.35945,-70.88528,,91.5,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-MFD37-03-CTDBPD000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-CTDBPD-50058,40.35945,-70.88528,,91.5,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-MFD37-04-DOSTAD000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-DOSTAD-00225,40.35945,-70.88528,,91.5,97,nominal_depth
