CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth,notes
TN-932,,,,RS03INT1-MJ03C-05-CAMDSB303,3,1,2016-07-27T05:09:00,,ATAPL-65244-060-0028,,ATAPL-58317-00011,45.92616,-129.97901,,1518,
TN-932,,,,RS03INT1-MJ03C-06-MASSPA301,3,1,2016-07-28T20:18:00,,ATAPL-65244-060-0028,,ATAPL-58325-00003,45.92619,-129.97903,,1521,
TN-932,,,,RS03INT1-MJ03C-07-PPSDNA301,3,1,2016-07-25T20:28:00,,ATAPL-65244-060-0028,,ATAPL-67596-00001,45.92617,-129.97897,,1521,
TN-932,,,,RS03INT1-MJ03C-07-RASFLA301,3,1,2016-07-25T20:28:00,,ATAPL-65244-060-0028,,ATAPL-67614-00001,45.92617,-129.97897,,1521,
TN-932,,,,RS03INT1-MJ03C-10-TRHPHA301,3,1,2016-07-27T05:09:00,,ATAPL-65244-060-0028,,ATAPL-67653-00002,45.92636,-129.97921,,1520,
