CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
OC1503D,,,,CE07SHSM-MFC31-00-CPMENG000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,OL000410,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-MFD35-00-DCLENG000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,OL000415,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-MFD35-01-VEL3DD000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A01029,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-MFD35-02-PRESFB000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A01012,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-MFD35-04-ADCPTC000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A00243,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-MFD35-05-PCO2WB000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A00798,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-MFD35-06-PHSEND000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A00649,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-MFD37-00-DCLENG000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,OL000416,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-MFD37-01-OPTAAD000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A00130,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-MFD37-03-CTDBPC000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A01037,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-MFD37-03-DOSTAD000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A00428,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-MFD37-06-CAMDSA000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,N00677,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-MFD37-07-ZPLSCC000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A01153,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-RIC21-00-CPMENG000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,OL000409,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-RID26-00-DCLENG000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,OL000413,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-RID26-01-ADCPTA000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A00055,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-RID26-04-VELPTA000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,N00418,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-RID26-06-PHSEND000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A00263,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-RID26-07-NUTNRB000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A00122,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-RID26-08-SPKIRB000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A00435,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-RID27-00-DCLENG000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,OL000414,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-RID27-01-OPTAAD000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A00206,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-RID27-02-FLORTD000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A00614,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-RID27-03-CTDBPC000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A01040,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-RID27-04-DOSTAD000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A00427,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-SBC11-00-CPMENG000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,OL000408,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-SBD11-00-DCLENG000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,OL000411,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-SBD11-01-MOPAK0000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,OL000405,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-SBD11-02-HYDGN0000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,OL000406,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-SBD11-04-VELPTA000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A00577,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-SBD11-06-METBKA000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,N00734,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-SBD12-00-DCLENG000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,OL000412,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-SBD12-03-HYDGN0000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,OL000407,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-SBD12-04-PCO2AA000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,N00676,46.98611,-124.56611,,88
OC1503D,,,,CE07SHSM-SBD12-05-WAVSSA000,1,1,2015-04-05T17:28:00,2015-10-13T00:00:00,N00213,,A00793,46.98611,-124.56611,,88
