CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
MV-1404,,,,GP02HYPM-RIM01-00-SIOENG000,2,1,2014-06-16T02:15:00,2015-06-02T00:00:00,N00250,,OL000060,50.07833,-144.80533,,4219
MV-1404,,,,GP02HYPM-RIM01-02-CTDMOG039,2,1,2014-06-16T02:15:00,2015-06-02T00:00:00,N00250,,A00103,50.07833,-144.80533,,4219
MV-1404,,,,GP02HYPM-WFP02-00-WFPENG000,2,1,2014-06-16T02:15:00,2015-06-02T00:00:00,N00250,,A00267,50.07833,-144.80533,,4219
MV-1404,,,,GP02HYPM-WFP02-01-FLORDL000,2,1,2014-06-16T02:15:00,2015-06-02T00:00:00,N00250,,N00604,50.07833,-144.80533,,4219
MV-1404,,,,GP02HYPM-WFP02-03-DOSTAL000,2,1,2014-06-16T02:15:00,2015-06-02T00:00:00,N00250,,N00605,50.07833,-144.80533,,4219
MV-1404,,,,GP02HYPM-WFP02-04-CTDPFL000,2,1,2014-06-16T02:15:00,2015-06-02T00:00:00,N00250,,N00606,50.07833,-144.80533,,4219
MV-1404,,,,GP02HYPM-WFP02-05-VEL3DL000,2,1,2014-06-16T02:15:00,2015-06-02T00:00:00,N00250,,N00607,50.07833,-144.80533,,4219
MV-1404,,,,GP02HYPM-WFP03-00-WFPENG000,2,1,2014-06-16T02:15:00,2015-06-02T00:00:00,N00250,,A00631,50.07833,-144.80533,,4219
MV-1404,,,,GP02HYPM-WFP03-01-FLORDL000,2,1,2014-06-16T02:15:00,2015-06-02T00:00:00,N00250,,N00608,50.07833,-144.80533,,4219
MV-1404,,,,GP02HYPM-WFP03-03-DOSTAL000,2,1,2014-06-16T02:15:00,2015-06-02T00:00:00,N00250,,N00609,50.07833,-144.80533,,4219
MV-1404,,,,GP02HYPM-WFP03-04-CTDPFL000,2,1,2014-06-16T02:15:00,2015-06-02T00:00:00,N00250,,N00610,50.07833,-144.80533,,4219
MV-1404,,,,GP02HYPM-WFP03-05-VEL3DL000,2,1,2014-06-16T02:15:00,2015-06-02T00:00:00,N00250,,N00611,50.07833,-144.80533,,4219
