CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
TN-313,,,,RS03ASHS-MJ03B-00-OSMOIA301,1,1,2014-09-28T04:02:00,2015-07-08T00:00:00,ATAPL-65244-820-0033,,ATAPL-58333-00003,45.93363,-130.01368,,1541
TN-299,,,,RS03ASHS-MJ03B-05-OBSSPA302,1,1,2013-08-11T13:52:00,,ATAPL-65244-820-0033,,ATAPL-58331-00008,45.93373,-130.0141,,1545
TN-299,,,,RS03ASHS-MJ03B-06-OBSSPA301,1,1,2013-08-15T15:38:00,,ATAPL-65244-820-0033,,ATAPL-58331-00010,45.93356,-129.99924,,1534
TN-313,,,,RS03ASHS-MJ03B-07-TMPSFA301,1,1,2014-09-28T02:21:00,,ATAPL-65244-820-0033,,ATAPL-69971-00002,45.93362,-130.01368,,1540
TN-299,,,,RS03ASHS-PN03B-H6-CAMHDA301,1,1,2013-08-01T00:00:00,2015-07-08T00:00:00,N00356,,ATAPL-70168-00001,45.93362,-130.01364,,1542
