CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
TN-323,,,,GP03FLMB-RIM01-00-SIOENG000,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,OL000104,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIM01-02-ADCPSL007,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A01511,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIM01-02-CTDMOG060,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A01520,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIM01-02-CTDMOG061,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A00944,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIM01-02-CTDMOG062,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A01404,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIM01-02-CTDMOG063,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A00144,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIM01-02-CTDMOG064,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A00146,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIM01-02-CTDMOG065,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A00147,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIM01-02-CTDMOG066,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A00940,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIM01-02-CTDMOG067,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A00674,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIM01-02-CTDMOG068,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A00139,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIM01-02-CTDMOH069,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A00912,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIM01-02-CTDMOH070,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A01409,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIM01-02-CTDMOH071,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A00870,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIS01-00-SIOENG000,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,OL000102,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIS01-03-DOSTAD000,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A00899,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIS01-04-PHSENF000,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A00490,50.33033,-144.39833,,4145
TN-323,,,,GP03FLMB-RIS01-05-FLORTD000,3,1,2015-06-08T21:25:00,2016-07-03T00:00:00,N00255,,A00153,50.33033,-144.39833,,4145
