CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth,notes
TN-313,,,,RS03CCAL-MJ03F-05-BOTPTA301,1,1,2014-07-25T21:05:00,,ATAPL-65244-090-0031,,ATAPL-58316-00003,45.95484,-130.00876,,1526,
TN-313,,,,RS03CCAL-MJ03F-06-HYDLFA305,1,1,2014-07-26T20:43:24,,ATAPL-65244-090-0031,,ATAPL-58693-00003,45.95468,-130.00893,,1528,
TN-313,,,,RS03CCAL-MJ03F-06-OBSBBA301,1,1,2014-07-26T20:43:24,,ATAPL-65244-090-0031,,ATAPL-58328-00003,45.95468,-130.00893,,1528,
