CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth,notes
TN-927,,,,CE04OSBP-LJ01C-05-ADCPSI103,3,1,2016-07-22T22:50:00,,ATAPL-65310-810-0005,,ATOSU-69825-00002,44.3695,-124.95369,,581,
TN-927,,,,CE04OSBP-LJ01C-06-CTDBPO108,3,1,2016-07-22T22:50:00,,ATAPL-65310-810-0005,,ATOSU-69828-00001,44.3695,-124.95369,,581,
TN-927,,,,CE04OSBP-LJ01C-06-DOSTAD108,3,1,2016-07-22T22:50:00,,ATAPL-65310-810-0005,,ATOSU-58320-00021,44.3695,-124.95369,,581,
TN-927,,,,CE04OSBP-LJ01C-07-VEL3DC107,3,1,2016-07-22T22:50:00,,ATAPL-65310-810-0005,,ATOSU-69829-00004,44.3695,-124.95369,,581,
TN-927,,,,CE04OSBP-LJ01C-08-OPTAAC104,3,1,2016-07-22T22:50:00,,ATAPL-65310-810-0005,,ATOSU-69943-00011,44.3695,-124.95369,,581,
TN-927,,,,CE04OSBP-LJ01C-09-PCO2WB104,3,1,2016-07-22T22:50:00,,ATAPL-65310-810-0005,,ATOSU-70570-00002,44.3695,-124.95369,,581,
TN-927,,,,CE04OSBP-LJ01C-10-PHSEND107,3,1,2016-07-22T22:50:00,,ATAPL-65310-810-0005,,ATOSU-70571-00002,44.3695,-124.95369,,581,
TN-927,,,,CE04OSBP-LJ01C-11-HYDBBA105,3,1,2016-07-22T22:50:00,,ATAPL-65310-810-0005,,ATOSU-58324-00015,44.36952,-124.95378,,580,
