CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth,notes
TN-313,,,,RS03INT2-MJ03D-05-OBSSPA305,1,1,2014-07-21T06:36:00,,ATAPL-65244-070-0029,,ATAPL-58331-00001,45.92573,-129.97801,,1528,
TN-313,,,,RS03INT2-MJ03D-06-BOTPTA303,1,1,2014-07-24T22:28:00,,ATAPL-65244-070-0029,,ATAPL-58316-00002,45.9258,-129.9775,,1529,
TN-313,,,,RS03INT2-MJ03D-12-VEL3DB304,1,1,2014-07-24T23:20:00,2016-07-26T00:00:00,ATAPL-65244-070-0029,,ATAPL-67979-00002,45.92586,-129.97781,,1527,
