CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
TN-313,,,,CE04OSPS-PC01B-05-ZPLSCB102,1,1,2014-08-30T09:16:00,2015-08-02T00:00:00,ATAPL-69839-002-0102,,ATOSU-63259-00001,44.37414,-124.95653,,195
TN-313,,,,CE04OSPS-PC01B-4A-CTDPFA109,1,1,2014-08-30T09:16:00,2015-08-02T00:00:00,ATAPL-69839-002-0102,,ATAPL-66662-00009,44.37414,-124.95653,,195
TN-313,,,,CE04OSPS-PC01B-4A-DOSTAD109,1,1,2014-08-30T09:16:00,2015-08-02T00:00:00,ATAPL-69839-002-0102,,ATAPL-58320-00007,44.37414,-124.95653,,195
TN-313,,,,CE04OSPS-PC01B-4B-PHSENA106,1,1,2014-08-30T09:16:00,2015-08-02T00:00:00,ATAPL-69839-002-0102,,ATOSU-58337-00007,44.37414,-124.95653,,195
TN-313,,,,CE04OSPS-PC01B-4C-PCO2WA105,1,1,2014-08-30T09:16:00,2015-08-02T00:00:00,ATAPL-69839-002-0102,,ATOSU-58336-00005,44.37414,-124.95653,,195
TN-313,,,,CE04OSPS-SF01B-2A-CTDPFA107,1,1,2014-08-30T21:51:00,2015-08-02T00:00:00,ATAPL-68870-002-0141,,ATOSU-66662-00007,44.37414,-124.95653,,195
TN-313,,,,CE04OSPS-SF01B-2A-DOFSTA107,1,1,2014-08-30T21:51:00,2015-08-02T00:00:00,ATAPL-58694-00004,,,44.37414,-124.95653,,195
TN-313,,,,CE04OSPS-SF01B-2B-PHSENA108,1,1,2014-08-30T21:51:00,2015-08-02T00:00:00,ATAPL-68870-002-0141,,ATOSU-58337-00008,44.37414,-124.95653,,195
TN-313,,,,CE04OSPS-SF01B-3A-FLORTD104,1,1,2014-08-30T21:51:00,2015-08-02T00:00:00,ATAPL-68870-002-0141,,ATOSU-58322-00008,44.37414,-124.95653,,195
TN-313,,,,CE04OSPS-SF01B-3B-OPTAAD105,1,1,2014-08-30T21:51:00,2015-08-02T00:00:00,ATAPL-68870-002-0141,,A00131,44.37414,-124.95653,,195
TN-313,,,,CE04OSPS-SF01B-3C-PARADA102,1,1,2014-08-30T21:51:00,2015-08-02T00:00:00,ATOSU-66645-00005,,,44.37414,-124.95653,,195
TN-313,,,,CE04OSPS-SF01B-3D-SPKIRA102,1,1,2014-08-30T21:51:00,2015-08-02T00:00:00,ATAPL-68870-002-0141,,A00434,44.37414,-124.95653,,195
TN-313,,,,CE04OSPS-SF01B-4A-NUTNRA102,1,1,2014-08-30T21:51:00,2015-08-02T00:00:00,ATAPL-68870-002-0141,,ATAPL-68020-00005,44.37414,-124.95653,,195
TN-313,,,,CE04OSPS-SF01B-4B-VELPTD106,1,1,2014-08-30T21:51:00,2015-08-02T00:00:00,ATAPL-68870-002-0141,,A00238,44.37414,-124.95653,,195
TN-313,,,,CE04OSPS-SF01B-4F-PCO2WA102,1,1,2014-08-30T21:51:00,2015-08-02T00:00:00,ATAPL-68870-002-0141,,ATOSU-58336-00006,44.37414,-124.95653,,195
