CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
KN-222,,AT-27,,CP02PMUO-WFP01-00-WFPENG000,4,1,2014-10-05T20:02:00,2015-04-30T00:00:00,CGMCP-02PMUO-00004,,CGVEH-CWFPCE-99103,39.94302,-70.77001,,425,450,nominal_depth
KN-222,,AT-27,,CP02PMUO-WFP01-01-VEL3DK000,4,1,2014-10-05T20:02:00,2015-04-30T00:00:00,CGMCP-02PMUO-00004,,N00055,39.94302,-70.77001,,425,450,nominal_depth
KN-222,,AT-27,,CP02PMUO-WFP01-02-DOFSTK000,4,1,2014-10-05T20:02:00,2015-04-30T00:00:00,CGMCP-02PMUO-00004,,N00051,39.94302,-70.77001,,425,450,nominal_depth
KN-222,,AT-27,,CP02PMUO-WFP01-03-CTDPFK000,4,1,2014-10-05T20:02:00,2015-04-30T00:00:00,CGMCP-02PMUO-00004,,N00050,39.94302,-70.77001,,425,450,nominal_depth
KN-222,,AT-27,,CP02PMUO-WFP01-04-FLORTK000,4,1,2014-10-05T20:02:00,2015-04-30T00:00:00,CGMCP-02PMUO-00004,,N00052,39.94302,-70.77001,,425,450,nominal_depth
KN-222,,AT-27,,CP02PMUO-WFP01-05-PARADK000,4,1,2014-10-05T20:02:00,2015-04-30T00:00:00,CGMCP-02PMUO-00004,,N00054,39.94302,-70.77001,,425,450,nominal_depth
AT-27,,AT-31,,CP02PMUO-RII01-02-ADCPSL010,5,1,2015-04-30T16:56:00,2015-10-13T13:04:00,CGMCP-02PMUO-00005,,CGINS-ADCPSL-18446,39.94162,-70.78085,,425,452,nominal_depth
AT-27,,AT-31,,CP02PMUO-WFP01-00-WFPENG000,5,1,2015-04-30T16:56:00,2015-10-13T13:04:00,CGMCP-02PMUO-00005,,A00849.1,39.94162,-70.78085,,425,452,nominal_depth
AT-27,,AT-31,,CP02PMUO-WFP01-01-VEL3DK000,5,1,2015-04-30T16:56:00,2015-10-13T13:04:00,CGMCP-02PMUO-00005,,N00104,39.94162,-70.78085,,425,452,nominal_depth
AT-27,,AT-31,,CP02PMUO-WFP01-02-DOFSTK000,5,1,2015-04-30T16:56:00,2015-10-13T13:04:00,CGMCP-02PMUO-00005,,N00100,39.94162,-70.78085,,425,452,nominal_depth
