CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth,notes
TN-942,,,,CE04OSPD-DP01B-01-CTDPFL105,3,1,2016-08-07T03:50:00,,ATAPL-71403-00005,,ATOSU-67977-00007,44.36829,-124.9528,,,
TN-942,,,,CE04OSPD-DP01B-02-VEL3DA105,3,1,2016-08-07T03:50:00,,ATAPL-71403-00005,,ATOSU-58346-00008,44.36829,-124.9528,,,
TN-942,,,,CE04OSPD-DP01B-03-FLCDRA103,3,1,2016-08-07T03:50:00,,ATAPL-71403-00005,,ATAPL-70111-00003,44.36829,-124.9528,,,
TN-942,,,,CE04OSPD-DP01B-04-FLNTUA103,3,1,2016-08-07T03:50:00,,ATAPL-71403-00005,,ATAPL-70110-00003,44.36829,-124.9528,,,
TN-942,,,,CE04OSPD-DP01B-06-DOSTAD105,3,1,2016-08-07T03:50:00,,ATAPL-71403-00005,,ATOSU-58320-00008,44.36829,-124.9528,,,
