CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,depth
KN-224,,,,CP04OSSM-MFC31-00-CPMENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000532,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-MFD35-00-DCLENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000537,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-MFD35-01-ADCPSJ000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00816,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-MFD35-02-PRESFC000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00762,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-MFD35-04-VELPTB000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00048,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-MFD35-05-PCO2WB000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A01000,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-MFD35-06-PHSEND000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00423,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-MFD37-00-DCLENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000538,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-MFD37-01-OPTAAD000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A01084,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-MFD37-03-CTDBPE000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00697,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-MFD37-04-DOSTAD000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00862,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-RIC21-00-CPMENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000531,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-RID26-00-DCLENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000535,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-RID26-04-VELPTA000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00418,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-RID26-06-PHSEND000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00422,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-RID26-07-NUTNRB000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00880,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-RID26-08-SPKIRB000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00859,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-RID27-00-DCLENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000536,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-RID27-01-OPTAAD000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00599,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-RID27-02-FLORTD000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00994,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-RID27-03-CTDBPC000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00699,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-RID27-04-DOSTAD000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00861,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-SBC11-00-CPMENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000530,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-SBD11-00-DCLENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000533,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-SBD11-01-MOPAK0000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000527,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-SBD11-02-HYDGN0000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000528,39.93617,-70.8803,,455.0
,,,,CP04OSSM-SBD11-02-HYDGN0000,1,1,,,N00203,,OL000540,nan,nan,,nan
KN-224,,,,CP04OSSM-SBD11-06-METBKA000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,N00753,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-SBD12-00-DCLENG000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000534,39.93617,-70.8803,,455.0
KN-224,,,,CP04OSSM-SBD12-03-HYDGN0000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,OL000529,39.93617,-70.8803,,455.0
,,,,CP04OSSM-SBD12-03-HYDGN0000,1,1,,,N00203,,OL000541,nan,nan,,nan
KN-224,,,,CP04OSSM-SBD12-04-PCO2AA000,1,1,2014-12-12T21:47:00,2015-05-10T00:00:00,N00202,,A00519,39.93617,-70.8803,,455.0
