CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
TN-313,,,,RS01SBPS-PC01A-05-ADCPTD102,1,1,2014-09-29T01:53:00,2015-07-06T00:00:00,ATAPL-69839-001-0101,,ATAPL-58315-00003,44.52897,-125.38937,,195,2906,
TN-313,,,,RS01SBPS-PC01A-06-VADCPA101,1,1,2014-09-29T01:53:00,2015-07-06T00:00:00,ATAPL-69839-001-0101,,ATAPL-58345-00003,44.52897,-125.38937,,195,2906,
TN-313,,,,RS01SBPS-PC01A-07-CAMDSC102,1,1,2014-09-29T01:53:00,2015-07-06T00:00:00,ATAPL-69839-001-0101,,ATAPL-58317-00003,44.52897,-125.38937,,195,2906,
TN-313,,,,RS01SBPS-PC01A-08-HYDBBA103,1,1,2014-09-29T01:53:00,2015-07-06T00:00:00,ATAPL-69839-001-0101,,ATAPL-58324-00005,44.52897,-125.38937,,195,2906,
TN-313,,,,RS01SBPS-PC01A-4A-CTDPFA103,1,1,2014-09-29T01:53:00,2015-07-06T00:00:00,ATAPL-69839-001-0101,,ATAPL-66662-00001,44.52897,-125.38937,,195,2906,
TN-313,,,,RS01SBPS-PC01A-4A-DOSTAD103,1,1,2014-09-29T01:53:00,2015-07-06T00:00:00,ATAPL-69839-001-0101,,ATAPL-58320-00005,44.52897,-125.38937,,195,2906,
TN-313,,,,RS01SBPS-PC01A-4B-PHSENA102,1,1,2014-09-29T01:53:00,2015-07-06T00:00:00,ATAPL-69839-001-0101,,ATAPL-58337-00005,44.52897,-125.38937,,195,2906,
TN-313,,,,RS01SBPS-PC01A-4C-FLORDD103,1,1,2014-09-29T01:53:00,2015-07-06T00:00:00,ATAPL-69839-001-0101,,ATAPL-58322-00005,44.52897,-125.38937,,195,2906,
TN-313,,,,RS01SBPS-SF01A-2A-CTDPFA102,1,1,2014-09-29T04:43:00,2015-07-06T00:00:00,ATAPL-68870-001-0140,,ATAPL-66662-00002,44.52897,-125.38937,,,2906,
TN-313,,,,RS01SBPS-SF01A-2A-DOFSTA102,1,1,2014-09-29T04:43:00,2015-07-06T00:00:00,ATAPL-68870-001-0140,,ATAPL-58694-00001,44.52897,-125.38937,,,2906,
