CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
SI-1507,,AT-31,,CP03ISSP-SP001-08-CTDPFJ000,3,1,2015-07-23T11:45:00,2015-10-15T20:12:00,CGMCP-03ISSP-00003,,N00570,40.36437,-70.88813,,80,95,nominal_depth
SI-1507,,AT-31,,CP03ISSP-SP001-09-FLORTJ000,3,1,2015-07-23T11:45:00,2015-10-15T20:12:00,CGMCP-03ISSP-00003,,N00569,40.36437,-70.88813,,80,95,nominal_depth
SI-1507,,AT-31,,CP03ISSP-SP001-10-PARADJ000,3,1,2015-07-23T11:45:00,2015-10-15T20:12:00,CGMCP-03ISSP-00003,,CGINS-PARADJ-00407,40.36437,-70.88813,,80,95,nominal_depth
AR-04,,AR-04,,CP03ISSP-SP001-00-SPPENG000,4,1,2016-05-28T19:07:00,2016-05-30T16:44:00,CGMCP-03ISSP-00004,,N00124.1,40.36725,-70.88177,,100,94,nominal_depth
AR-04,,AR-04,,CP03ISSP-SP001-02-OPTAAJ000,4,1,2016-05-28T19:07:00,2016-05-30T16:44:00,CGMCP-03ISSP-00004,,N00565,40.36725,-70.88177,,80,94,nominal_depth
AR-04,,AR-04,,CP03ISSP-SP001-03-NUTNRJ000,4,1,2016-05-28T19:07:00,2016-05-30T16:44:00,CGMCP-03ISSP-00004,,CGINS-NUTNRJ-00427,40.36725,-70.88177,,80,94,nominal_depth
AR-04,,AR-04,,CP03ISSP-SP001-05-VELPTJ000,4,1,2016-05-28T19:07:00,2016-05-30T16:44:00,CGMCP-03ISSP-00004,,OL000270,40.36725,-70.88177,,80,94,nominal_depth
AR-04,,AR-04,,CP03ISSP-SP001-06-DOSTAJ000,4,1,2016-05-28T19:07:00,2016-05-30T16:44:00,CGMCP-03ISSP-00004,,N00564,40.36725,-70.88177,,80,94,nominal_depth
AR-04,,AR-04,,CP03ISSP-SP001-07-SPKIRJ000,4,1,2016-05-28T19:07:00,2016-05-30T16:44:00,CGMCP-03ISSP-00004,,N00568,40.36725,-70.88177,,80,94,nominal_depth
AR-04,,AR-04,,CP03ISSP-SP001-08-CTDPFJ000,4,1,2016-05-28T19:07:00,2016-05-30T16:44:00,CGMCP-03ISSP-00004,,N00570,40.36725,-70.88177,,80,94,nominal_depth
AR-04,,AR-04,,CP03ISSP-SP001-09-FLORTJ000,4,1,2016-05-28T19:07:00,2016-05-30T16:44:00,CGMCP-03ISSP-00004,,N00569,40.36725,-70.88177,,80,94,nominal_depth
AR-04,,AR-04,,CP03ISSP-SP001-10-PARADJ000,4,1,2016-05-28T19:07:00,2016-05-30T16:44:00,CGMCP-03ISSP-00004,,CGINS-PARADJ-00407,40.36725,-70.88177,,80,94,nominal_depth
