CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
SI20150110,,AT27,,CP05MOAS-GL339-00-ENG000000,1,1,2015-01-12T06:01:00,2015-04-30T03:27:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00339,CGCON-GLDRCP-00339,40.109,-70.171333,,200,200,EB,,
SI20150110,,AT27,,CP05MOAS-GL339-01-ADCPAM000,1,1,2015-01-12T06:01:00,2015-04-30T03:27:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00339,CGINS-ADCPAM-44067,40.109,-70.171333,,200,200,EB,,
SI20150110,,AT27,,CP05MOAS-GL339-02-FLORTM000,1,1,2015-01-12T06:01:00,2015-04-30T03:27:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00339,CGINS-FLORTM-02812,40.109,-70.171333,,200,200,EB,,
SI20150110,,AT27,,CP05MOAS-GL339-03-CTDGVM000,1,1,2015-01-12T06:01:00,2015-04-30T03:27:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00339,CGINS-CTDGVM-09036,40.109,-70.171333,,200,200,EB,,
SI20150110,,AT27,,CP05MOAS-GL339-04-DOSTAM000,1,1,2015-01-12T06:01:00,2015-04-30T03:27:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00339,CGINS-DOSTAM-00142,40.109,-70.171333,,200,200,EB,,
SI20150110,,AT27,,CP05MOAS-GL339-05-PARADM000,1,1,2015-01-12T06:01:00,2015-04-30T03:27:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00339,CGINS-PARADM-50153,40.109,-70.171333,,200,200,EB,,
SI20160122,,WOO20160420,,CP05MOAS-GL339-00-ENG000000,2,1,2016-01-21T16:29:00,2016-04-20T23:59:59,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00339,CGCON-GLDRCP-00339,40.083,-70.375,,200,200,FZ-1,,
SI20160122,,WOO20160420,,CP05MOAS-GL339-01-ADCPAM000,2,1,2016-01-21T16:29:00,2016-04-20T23:59:59,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00339,CGINS-ADCPAM-44067,40.083,-70.375,,200,200,FZ-1,,
SI20160122,,WOO20160420,,CP05MOAS-GL339-02-FLORTM000,2,1,2016-01-21T16:29:00,2016-04-20T23:59:59,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00339,CGINS-FLORTM-02812,40.083,-70.375,,200,200,FZ-1,,
SI20160122,,WOO20160420,,CP05MOAS-GL339-03-CTDGVM000,2,1,2016-01-21T16:29:00,2016-04-20T23:59:59,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00339,CGINS-CTDGVM-09036,40.083,-70.375,,200,200,FZ-1,,
