OOIBARCODE,Int_Asset,DESCRIPTION,Type,serial_number,Date,comments
ATAPL-71403-00001,RS03AXPD-DP03A,,Mooring,SN0001,8/9/2014,
ATAPL-67977-00002,,RS03AXPD-DP03A-01-CTDPFL304,Sensor,5277187-0137,,
ATAPL-58346-00002,,RS03AXPD-DP03A-02-VEL3DA303,Sensor,1130,,
ATAPL-70111-00002,,RS03AXPD-DP03A-03-FLCDRA302,Sensor,3399,,
ATAPL-70110-00002,,RS03AXPD-DP03A-03-FLNTUA302,Sensor,3397,,
ATAPL-58320-00001,,RS03AXPD-DP03A-06-DOSTAD304,Sensor,458,,
ATAPL-71553-00005,RS03AXPD-PD03A,,Mooring,SN0005,8/9/2014,
OL000579,,RS03AXPD-DP03A-00-ENG000000,Sensor,RS03AXPD-DP03A-ENG-00001,,
