OOIBARCODE,Int_Asset,DESCRIPTION,Type,serial_number,Date,comments
A01199,CP04OSPM-00002,,Mooring,CP04OSPM-00002,9/1/2014,
,,STC Endcap S/N,,SWE 0012,,
,,RTE S/N,,,,
,,MOPAK S/N,,,,
A00819,,Stretch Hose S/N,,21,,
A00526,,AcousticRelease S/N,,46370,,
A00283,,AcousticRelease S/N (line Pack),,45601,,
A00391,,CWFP,Profiler,12936-01,,
,,ADCP S/N,,N/A,,
