OOIBARCODE,Int_Asset,DESCRIPTION,Type,serial_number,Date,comments
N00280,CE04OSPD-00001,,Mooring,CE09OSPM-00001,7/1/2014,
A00425,,DOSTA,Sensor,215,,
ATAPL-58322-00004,,VEL3D,Sensor,1131,,
ATOSU-67977-00007,,CTDPF,Sensor,5277187-0138,,
ATOSU-58336-00007,,FLNTU,Sensor,3398,,
N00687,,FLCDR,Sensor,3400,,
