serial,name,value,notes
1130,CC_angular_resolution,1.076
1130,CC_dark_counts_cdom,44
1130,CC_dark_counts_chlorophyll_a,51
1130,CC_dark_counts_volume_scatter,48
1130,CC_depolarization_ratio,0.039
1130,CC_measurement_wavelength,700
1130,CC_scale_factor_cdom,0.0626
1130,CC_scale_factor_chlorophyll_a,0.0114
1130,CC_scale_factor_volume_scatter,2.252E-06
1130,CC_scattering_angle,124
