serial,name,value,notes
1297,CC_angular_resolution,1.076,Don't know where these come from
1297,CC_dark_counts_cdom,45,counts
1297,CC_dark_counts_chlorophyll_a,51,counts
1297,CC_dark_counts_volume_scatter,49,counts
1297,CC_depolarization_ratio,0.039,Don't know where these come from
1297,CC_measurement_wavelength,700,Don't know where these come from
1297,CC_scale_factor_cdom,0.0909,ppb/count
1297,CC_scale_factor_chlorophyll_a,0.0121,ug/l/count
1297,CC_scale_factor_volume_scatter,1.806e-06,(m^-1*sr^-1)/counts
1297,CC_scattering_angle,124,Don't know where these come from
