serial,name,value,notes
26P-1398,CC_b,838.8,date in filename comes from latest sensor caldate read from file captured from relevant QCT
26P-1398,CC_c1,-4.631526e+03,
26P-1398,CC_c2,3.576706e+01,
26P-1398,CC_c3,1.301389e+04,
26P-1398,CC_d1,7.004700e-02,
26P-1398,CC_d2,0.000000e+00,
26P-1398,CC_m,12582.9,
26P-1398,CC_offset_correction_factor,0,
26P-1398,CC_pressure_offset_calibration_coefficient,-3.572000e-01,
26P-1398,CC_slope_correction_factor,1,
26P-1398,CC_t1,3.015172e+01,
26P-1398,CC_t2,6.370470e-01,
26P-1398,CC_t3,4.394804e+01,
26P-1398,CC_t4,1.071490e+02,
26P-1398,CC_u0,5.831272e+00,
26P-1398,CC_y1,-3.939646e+03,
26P-1398,CC_y2,-1.046155e+04,
26P-1398,CC_y3,0.000000e+00,
