serial,name,value,notes
26-1400,CC_b,838.8,source_file 3305-00105-00102-A_SN_26-1400_QCT_Results_PRESF-C.zip > 3305-00105-00102-A.cap
26-1400,CC_c1,-4.538281e+03,
26-1400,CC_c2,1.875092e+02,
26-1400,CC_c3,1.363060e+04,
26-1400,CC_d1,6.615900e-02,
26-1400,CC_d2,0.000000e+00,
26-1400,CC_m,12582.9,
26-1400,CC_offset_correction_factor,0,Constant
26-1400,CC_pressure_offset_calibration_coefficient,-2.639000e-01,
26-1400,CC_slope_correction_factor,1,Constant
26-1400,CC_t1,3.035705e+01,
26-1400,CC_t2,1.204163e+00,
26-1400,CC_t3,4.801965e+01,
26-1400,CC_t4,1.125149e+02,
26-1400,CC_u0,5.772240e+00,
26-1400,CC_y1,-3.999241e+03,
26-1400,CC_y2,-1.075324e+04,
26-1400,CC_y3,0.000000e+00,
