serial,name,value,notes
16-50018,CC_a0,1.26496465e-003,
16-50018,CC_a1,2.73386621e-004,
16-50018,CC_a2,-1.13464869e-006,
16-50018,CC_a3,1.81409851e-007,
16-50018,CC_cpcor,-9.57000000e-008,
16-50018,CC_ctcor,3.2500e-006,
16-50018,CC_g,-9.86738849e-001,
16-50018,CC_h,1.38894224e-001,
16-50018,CC_i,-1.44043013e-004,
16-50018,CC_j,2.98466579e-005,
16-50018,CC_pa0,-1.84108692e-002,
16-50018,CC_pa1,1.54591233e-003,
16-50018,CC_pa2,4.73812355e-012,
16-50018,CC_ptca0,5.24808773e+005,
16-50018,CC_ptca1,1.38664942e+000,
16-50018,CC_ptca2,-8.77349669e-002,
16-50018,CC_ptcb0,2.50406250e+001,
16-50018,CC_ptcb1,1.25000000e-004,
16-50018,CC_ptcb2,0.00000000e+000,
16-50018,CC_ptempa0,-6.26354519e+001,
16-50018,CC_ptempa1,5.21870795e+001,
16-50018,CC_ptempa2,-2.18561311e-001,
16-50018,CC_offset,0,
