serial,name,value,notes
16-50019,CC_a0,1.23719358e-003,
16-50019,CC_a1,2.77723022e-004,
16-50019,CC_a2,-1.45131016e-006,
16-50019,CC_a3,1.94727681e-007,
16-50019,CC_cpcor,-9.57000000e-008,
16-50019,CC_ctcor,3.2500e-006,
16-50019,CC_g,-1.00164474e+000,
16-50019,CC_h,1.43657127e-001,
16-50019,CC_i,-2.31724860e-004,
16-50019,CC_j,3.74809170e-005,
16-50019,CC_pa0,9.65551947e-002,
16-50019,CC_pa1,1.54692197e-003,
16-50019,CC_pa2,5.78073264e-012,
16-50019,CC_ptca0,5.25516514e+005,
16-50019,CC_ptca1,5.49742071e+000,
16-50019,CC_ptca2,-1.21136483e-001,
16-50019,CC_ptcb0,2.50478750e+001,
16-50019,CC_ptcb1,-2.50000000e-005,
16-50019,CC_ptcb2,0.00000000e+000,
16-50019,CC_ptempa0,-6.60917037e+001,
16-50019,CC_ptempa1,5.26535887e+001,
16-50019,CC_ptempa2,-4.85764972e-001,
16-50019,CC_offset,9.6,Added pressure offset for miscalibrated Sea-Bird Druck Pressure Sensors (Redmine #12180)
