serial,name,value,notes
16-50122,CC_a0,1.25650237e-003,
16-50122,CC_a1,2.73218873e-004,
16-50122,CC_a2,-1.01991765e-006,
16-50122,CC_a3,1.76361451e-007,
16-50122,CC_cpcor,-9.57000000e-008,
16-50122,CC_ctcor,3.2500e-006,
16-50122,CC_g,-1.01707529e+000,
16-50122,CC_h,1.60410290e-001,
16-50122,CC_i,-1.65503942e-004,
16-50122,CC_j,3.81395489e-005,
16-50122,CC_pa0,1.13445764e-001,
16-50122,CC_pa1,1.54899424e-003,
16-50122,CC_pa2,6.28268227e-012,
16-50122,CC_ptca0,5.24307803e+005,
16-50122,CC_ptca1,5.80060219e+000,
16-50122,CC_ptca2,-1.10640652e-001,
16-50122,CC_ptcb0,2.48492500e+001,
16-50122,CC_ptcb1,2.50000000e-004,
16-50122,CC_ptcb2,0.00000000e+000,
16-50122,CC_ptempa0,-8.02278467e+001,
16-50122,CC_ptempa1,4.54328598e+001,
16-50122,CC_ptempa2,1.57004520e-001,
16-50122,CC_offset,0,
