serial,name,value,notes
16-6914,CC_a0,1.25167478e-003,
16-6914,CC_a1,2.73825955e-004,
16-6914,CC_a2,-9.31713314e-007,
16-6914,CC_a3,1.74626497e-007,
16-6914,CC_cpcor,-9.57000000e-008,
16-6914,CC_ctcor,3.2500e-006,
16-6914,CC_g,-9.82143763e-001,
16-6914,CC_h,1.56367131e-001,
16-6914,CC_i,-3.26252947e-004,
16-6914,CC_j,4.98362512e-005,
16-6914,CC_pa0,-5.52990581e-002,
16-6914,CC_pa1,1.54551885e-003,
16-6914,CC_pa2,7.29588652e-012,
16-6914,CC_ptca0,5.24868292e+005,
16-6914,CC_ptca1,1.05002187e+000,
16-6914,CC_ptca2,-1.14721023e-001,
16-6914,CC_ptcb0,2.50128750e+001,
16-6914,CC_ptcb1,-2.25000000e-004,
16-6914,CC_ptcb2,0.00000000e+000,
16-6914,CC_ptempa0,-5.74144218e+001,
16-6914,CC_ptempa1,5.52584736e+001,
16-6914,CC_ptempa2,-5.78281143e-001,
16-6914,CC_offset,0,
