serial,name,value,notes
16-50127,CC_a0,1.22568678e-003,
16-50127,CC_a1,2.77203305e-004,
16-50127,CC_a2,-1.04971466e-006,
16-50127,CC_a3,1.82993971e-007,
16-50127,CC_cpcor,-9.57000000e-008,
16-50127,CC_ctcor,3.2500e-006,
16-50127,CC_g,-9.74373173e-001,
16-50127,CC_h,1.48808691e-001,
16-50127,CC_i,-8.73299303e-005,
16-50127,CC_j,2.80592109e-005,
16-50127,CC_pa0,-1.11906854e+000,
16-50127,CC_pa1,1.70596991e-003,
16-50127,CC_pa2,8.29088313e-011,
16-50127,CC_ptca0,5.23340561e+005,
16-50127,CC_ptca1,-3.34349680e+001,
16-50127,CC_ptca2,1.66179152e-001,
16-50127,CC_ptcb0,2.49553750e+001,
16-50127,CC_ptcb1,-1.25000000e-004,
16-50127,CC_ptcb2,0.00000000e+000,
16-50127,CC_ptempa0,1.53850943e+002,
16-50127,CC_ptempa1,-6.19506430e+001,
16-50127,CC_ptempa2,-4.32568949e+000,
16-50127,CC_offset,0,
