serial,name,value,notes
16-50115,CC_a0,1.22436782e-003,
16-50115,CC_a1,2.79965239e-004,
16-50115,CC_a2,-1.46301437e-006,
16-50115,CC_a3,1.99918407e-007,
16-50115,CC_cpcor,-9.57E-08,
16-50115,CC_ctcor,3.25E-06,
16-50115,CC_g,-9.76629804e-001,
16-50115,CC_h,1.54205839e-001,
16-50115,CC_i,-1.89333396e-004,
16-50115,CC_j,3.94357262e-005,
16-50115,CC_pa0,9.15193501e-002,
16-50115,CC_pa1,1.54948987e-003,
16-50115,CC_pa2,6.73380363e-012,
16-50115,CC_ptca0,5.24183461e+005,
16-50115,CC_ptca1,5.25322186e+000,
16-50115,CC_ptca2,-1.15815005e-001,
16-50115,CC_ptcb0,2.50182500e+001,
16-50115,CC_ptcb1,5.00000000e-005,
16-50115,CC_ptcb2,0.00E+00,
16-50115,CC_ptempa0,-8.08646109e+001,
16-50115,CC_ptempa1,4.71730975e+001,
16-50115,CC_ptempa2,-2.37227143e-001,
16-50115,CC_offset,0,
16-50115,CC_oxygen_signal_slope,4.395260e-001,copied from DOFSTA/ATAPL-58694-00005__20170117.csv SN 43-3163
16-50115,CC_residual_temperature_correction_factor_a,-3.938871e-003,copied from DOFSTA/ATAPL-58694-00005__20170117.csv SN 43-3163
16-50115,CC_residual_temperature_correction_factor_b,2.615523e-004,copied from DOFSTA/ATAPL-58694-00005__20170117.csv SN 43-3163
16-50115,CC_residual_temperature_correction_factor_c,-4.380896e-006,copied from DOFSTA/ATAPL-58694-00005__20170117.csv SN 43-3163
16-50115,CC_residual_temperature_correction_factor_e,3.600000e-002,copied from DOFSTA/ATAPL-58694-00005__20170117.csv SN 43-3163
16-50115,CC_voltage_offset,-4.891085e-001,copied from DOFSTA/ATAPL-58694-00005__20170117.csv SN 43-3163
16-50115,CC_frequency_offset,-4.891085e-001,copied from DOFSTA/ATAPL-58694-00005__20170117.csv SN 43-3163
