serial,name,value,notes
16-50113,CC_a0,1.28332772e-003,
16-50113,CC_a1,2.67939058e-004,
16-50113,CC_a2,-5.67943215e-007,
16-50113,CC_a3,1.57307849e-007,
16-50113,CC_cpcor,-9.57000000e-008,
16-50113,CC_ctcor,3.2500e-006,
16-50113,CC_g,-9.70315317e-001,
16-50113,CC_h,1.51188782e-001,
16-50113,CC_i,-1.52315991e-004,
16-50113,CC_j,3.43722536e-005,
16-50113,CC_pa0,-1.46816315e+000,
16-50113,CC_pa1,1.71357238e-003,
16-50113,CC_pa2,8.32564356e-011,
16-50113,CC_ptca0,5.23305880e+005,
16-50113,CC_ptca1,-4.12812159e+001,
16-50113,CC_ptca2,1.56555767e-001,
16-50113,CC_ptcb0,2.49222500e+001,
16-50113,CC_ptcb1,-3.50000000e-004,
16-50113,CC_ptcb2,0.00000000e+000,
16-50113,CC_ptempa0,1.56819625e+002,
16-50113,CC_ptempa1,-6.86105582e+001,
16-50113,CC_ptempa2,-2.01987990e+000,
16-50113,CC_offset,-5.43,Added pressure offset for miscalibrated Sea-Bird Druck Pressure Sensors (Redmine #12180)
