serial,name,value,notes
16-50018,CC_a0,1.26690824e-003,
16-50018,CC_a1,2.72677136e-004,
16-50018,CC_a2,-1.04930480e-006,
16-50018,CC_a3,1.78026403e-007,
16-50018,CC_cpcor,-9.57000000e-008,
16-50018,CC_ctcor,3.2500e-006,
16-50018,CC_g,-9.87140076e-001,
16-50018,CC_h,1.39016245e-001,
16-50018,CC_i,-1.73711043e-004,
16-50018,CC_j,3.19780527e-005,
16-50018,CC_pa0,-2.45490916e-002,
16-50018,CC_pa1,1.54531415e-003,
16-50018,CC_pa2,6.74509430e-012,
16-50018,CC_ptca0,5.24762992e+005,
16-50018,CC_ptca1,2.14037396e+000,
16-50018,CC_ptca2,-1.24653376e-001,
16-50018,CC_ptcb0,2.50406250e+001,
16-50018,CC_ptcb1,1.25000000e-004,
16-50018,CC_ptcb2,0.00000000e+000,
16-50018,CC_ptempa0,-6.27563290e+001,
16-50018,CC_ptempa1,5.23766951e+001,
16-50018,CC_ptempa2,-2.92203132e-001,
16-50018,CC_offset,0,
