serial,name,value,notes
37-11604,CC_a0,-0.000111543,
37-11604,CC_a1,0.0003036654,
37-11604,CC_a2,-4.041942e-06,
37-11604,CC_a3,1.911618e-07,
37-11604,CC_cpcor,-9.57e-08,
37-11604,CC_ctcor,3.25e-06,
37-11604,CC_g,-0.9860578,
37-11604,CC_h,0.1389056,
37-11604,CC_i,-0.0001444878,
37-11604,CC_j,3.046728e-05,
37-11604,CC_p_range,1450,
37-11604,CC_pa0,-0.05374072,
37-11604,CC_pa1,0.004431978,
37-11604,CC_pa2,-1.717139e-11,
37-11604,CC_ptca0,524066,
37-11604,CC_ptca1,-1.803298,
37-11604,CC_ptca2,0.05325633,
37-11604,CC_ptcb0,25.362,
37-11604,CC_ptcb1,-0.0006,
37-11604,CC_ptcb2,0,
37-11604,CC_ptempa0,-66.717139,
37-11604,CC_ptempa1,0.05135507,
37-11604,CC_ptempa2,-5.029362e-07,
37-11604,CC_wbotc,3.1256e-07,
