serial,name,value,notes
37-11654,CC_a0,-0.0001187271,
37-11654,CC_a1,0.0003049526,
37-11654,CC_a2,-4.176675e-06,
37-11654,CC_a3,1.956536e-07,
37-11654,CC_cpcor,-9.57e-08,
37-11654,CC_ctcor,3.25e-06,
37-11654,CC_g,-0.9819973,
37-11654,CC_h,0.148268,
37-11654,CC_i,-0.0004273721,
37-11654,CC_j,5.370032e-05,
37-11654,CC_p_range,1450,
37-11654,CC_pa0,0.1286467,
37-11654,CC_pa1,0.00444934,
37-11654,CC_pa2,-1.916811e-11,
37-11654,CC_ptca0,524388.2,
37-11654,CC_ptca1,-0.4896803,
37-11654,CC_ptca2,0.08053027,
37-11654,CC_ptcb0,25.31638,
37-11654,CC_ptcb1,-0.000725,
37-11654,CC_ptcb2,0,
37-11654,CC_ptempa0,-71.25124,
37-11654,CC_ptempa1,0.05088668,
37-11654,CC_ptempa2,-4.63632e-07,
37-11654,CC_wbotc,1.5504e-06,
