serial,name,value,notes
37-11595,CC_a0,-8.651501e-05,
37-11595,CC_a1,0.0003011631,
37-11595,CC_a2,-4.019968e-06,
37-11595,CC_a3,1.902175e-07,
37-11595,CC_cpcor,-9.57e-08,
37-11595,CC_ctcor,3.25e-06,
37-11595,CC_g,-0.9874838,
37-11595,CC_h,0.1695514,
37-11595,CC_i,-0.000501842,
37-11595,CC_j,6.699871e-05,
37-11595,CC_p_range,1450,
37-11595,CC_pa0,0.2771543,
37-11595,CC_pa1,0.004505638,
37-11595,CC_pa2,-1.094365e-11,
37-11595,CC_ptca0,525012.1,
37-11595,CC_ptca1,3.995835,
37-11595,CC_ptca2,-0.006396526,
37-11595,CC_ptcb0,25.28025,
37-11595,CC_ptcb1,0.00285,
37-11595,CC_ptcb2,0.0,
37-11595,CC_ptempa0,-68.76503,
37-11595,CC_ptempa1,0.05162385,
37-11595,CC_ptempa2,-5.30338e-07,
37-11595,CC_wbotc,2.066849e-07,
