serial,name,value,notes
37-12189,CC_a0,-7.541831e-05,
37-12189,CC_a1,0.0003004739,
37-12189,CC_a2,-3.968686e-06,
37-12189,CC_a3,1.887312e-07,
37-12189,CC_cpcor,-9.57e-08,
37-12189,CC_ctcor,3.25e-06,
37-12189,CC_g,-0.981311,
37-12189,CC_h,0.1678838,
37-12189,CC_i,-0.000412642,
37-12189,CC_j,5.995994e-05,
37-12189,CC_p_range,1450,
37-12189,CC_pa0,0.1883907,
37-12189,CC_pa1,0.0044546,
37-12189,CC_pa2,-1.41457e-11,
37-12189,CC_ptca0,525093.5,
37-12189,CC_ptca1,1.508728,
37-12189,CC_ptca2,0.01415716,
37-12189,CC_ptcb0,26.17713,
37-12189,CC_ptcb1,-0.000775,
37-12189,CC_ptcb2,0.0,
37-12189,CC_ptempa0,-69.94032,
37-12189,CC_ptempa1,0.05027813,
37-12189,CC_ptempa2,-2.201328e-07,
37-12189,CC_wbotc,3.784184e-07,
