serial,name,value,notes
37-13428,CC_a0,-0.000171402,
37-13428,CC_a1,0.0003168261,
37-13428,CC_a2,-5.061818e-06,
37-13428,CC_a3,2.167831e-07,
37-13428,CC_cpcor,-9.57e-08,
37-13428,CC_ctcor,3.25e-06,
37-13428,CC_g,-0.9777227,
37-13428,CC_h,0.1352654,
37-13428,CC_i,-0.0001091193,
37-13428,CC_j,2.658285e-05,
37-13428,CC_p_range,1450,
37-13428,CC_pa0,0.8411997,
37-13428,CC_pa1,0.004590728,
37-13428,CC_pa2,-2.466582e-11,
37-13428,CC_ptca0,523916.9,
37-13428,CC_ptca1,4.120339,
37-13428,CC_ptca2,0.1602928,
37-13428,CC_ptcb0,24.96975,
37-13428,CC_ptcb1,-0.00025,
37-13428,CC_ptcb2,0,
37-13428,CC_ptempa0,179.8349,
37-13428,CC_ptempa1,-0.06974822,
37-13428,CC_ptempa2,-5.651446e-07,
37-13428,CC_wbotc,9.2946e-08,
