serial,name,value,notes
37-10260,CC_a0,-1.392272e-004,
37-10260,CC_a1,3.116003e-004,
37-10260,CC_a2,-4.678317e-006,
37-10260,CC_a3,2.075090e-007,
37-10260,CC_cpcor,-9.57E-08,
37-10260,CC_ctcor,3.25E-06,
37-10260,CC_g,-9.778281e-001,
37-10260,CC_h,1.534936e-001,
37-10260,CC_i,-4.048689e-004,
37-10260,CC_j,5.308666e-005,
37-10260,CC_p_range,1450,
37-10260,CC_pa0,4.495320e-001,
37-10260,CC_pa1,4.559286e-003,
37-10260,CC_pa2,-1.873755e-011,
37-10260,CC_ptca0,5.242619e+005,
37-10260,CC_ptca1,3.741738e+000,
37-10260,CC_ptca2,3.447894e-002,
37-10260,CC_ptcb0,2.528013e+001,
37-10260,CC_ptcb1,3.625000e-003,
37-10260,CC_ptcb2,0.00E+00,
37-10260,CC_ptempa0,-6.857099e+001,
37-10260,CC_ptempa1,5.159041e-002,
37-10260,CC_ptempa2,-5.381607e-007,
37-10260,CC_wbotc,9.2240e-007,
