serial,name,value,notes
37-13433,CC_a0,-9.157692e-05,source_file 3305-00101-00812-A_SN_37-13433_QCT_Results_CTDMO-G.txt
37-13433,CC_a1,3.029283e-04,
37-13433,CC_a2,-4.137907e-06,
37-13433,CC_a3,1.932233e-07,
37-13433,CC_cpcor,-9.570000e-08,
37-13433,CC_ctcor,3.250000e-06,
37-13433,CC_g,-9.716331e-01,
37-13433,CC_h,1.348966e-01,
37-13433,CC_i,-1.844024e-04,
37-13433,CC_j,3.247922e-05,
37-13433,CC_p_range,1450,
37-13433,CC_pa0,1.105581e+00,
37-13433,CC_pa1,4.585658e-03,
37-13433,CC_pa2,-1.942236e-11,
37-13433,CC_ptca0,5.245476e+05,
37-13433,CC_ptca1,2.075380e+01,
37-13433,CC_ptca2,-4.441985e-01,
37-13433,CC_ptcb0,2.500429e+01,
37-13433,CC_ptcb1,4.488778e-04,
37-13433,CC_ptcb2,0.000000e+00,
37-13433,CC_ptempa0,1.511367e+02,
37-13433,CC_ptempa1,-7.748286e-02,
37-13433,CC_ptempa2,3.065761e-06,
37-13433,CC_wbotc,3.101952e-07,
