serial,name,value,notes
37-10254,CC_a0,-0.0001166705,
37-10254,CC_a1,0.0003097016,
37-10254,CC_a2,-4.677473e-06,
37-10254,CC_a3,2.067952e-07,
37-10254,CC_cpcor,-9.57e-08,
37-10254,CC_ctcor,3.25e-06,
37-10254,CC_g,-0.9768025,
37-10254,CC_h,0.1507037,
37-10254,CC_i,-0.0004189913,
37-10254,CC_j,5.343927e-05,
37-10254,CC_p_range,1450,
37-10254,CC_pa0,-0.05248263,
37-10254,CC_pa1,0.004542464,
37-10254,CC_pa2,-1.377649e-11,
37-10254,CC_ptca0,524997.9,
37-10254,CC_ptca1,-2.467114,
37-10254,CC_ptca2,0.08831081,
37-10254,CC_ptcb0,25.43313,
37-10254,CC_ptcb1,-0.000375,
37-10254,CC_ptcb2,0,
37-10254,CC_ptempa0,-67.1915,
37-10254,CC_ptempa1,0.05264292,
37-10254,CC_ptempa2,-7.41997e-07,
37-10254,CC_wbotc,4.5714e-07,
