serial,name,value,notes
37-11637,CC_a0,-1.357473e-04,source_file 3305-00101-00875-A_SN_37-11637_QCT_Results_CTDMO-G.txt
37-11637,CC_a1,3.100169e-04,
37-11637,CC_a2,-4.545641e-06,
37-11637,CC_a3,2.034642e-07,
37-11637,CC_cpcor,-9.570000e-08,
37-11637,CC_ctcor,3.250000e-06,
37-11637,CC_g,-9.942440e-01,
37-11637,CC_h,1.682236e-01,
37-11637,CC_i,-5.240425e-04,
37-11637,CC_j,7.074848e-05,
37-11637,CC_p_range,1450,
37-11637,CC_pa0,-5.392302e-02,
37-11637,CC_pa1,4.491225e-03,
37-11637,CC_pa2,-1.312239e-11,
37-11637,CC_ptca0,5.245992e+05,
37-11637,CC_ptca1,-1.864811e+00,
37-11637,CC_ptca2,5.439521e-02,
37-11637,CC_ptcb0,2.530438e+01,
37-11637,CC_ptcb1,-7.250000e-04,
37-11637,CC_ptcb2,0.000000e+00,
37-11637,CC_ptempa0,-6.919336e+01,
37-11637,CC_ptempa1,5.123793e-02,
37-11637,CC_ptempa2,-5.279010e-07,
37-11637,CC_wbotc,3.077232e-07,
