serial,name,value,notes
37-10219,CC_a0,-1.578175e-04,source_file 3305-00101-00868-A_SN_37-10219_QCT_Results_CTDMO-G.txt
37-10219,CC_a1,3.163168e-04,
37-10219,CC_a2,-5.101264e-06,
37-10219,CC_a3,2.190279e-07,
37-10219,CC_cpcor,-9.570000e-08,
37-10219,CC_ctcor,3.250000e-06,
37-10219,CC_g,-9.655952e-01,
37-10219,CC_h,1.404296e-01,
37-10219,CC_i,-2.445467e-04,
37-10219,CC_j,3.703396e-05,
37-10219,CC_p_range,1450,
37-10219,CC_pa0,-2.623892e-01,
37-10219,CC_pa1,4.825597e-03,
37-10219,CC_pa2,-1.548471e-11,
37-10219,CC_ptca0,5.250624e+05,
37-10219,CC_ptca1,-4.792669e+00,
37-10219,CC_ptca2,1.001025e-01,
37-10219,CC_ptcb0,2.540100e+01,
37-10219,CC_ptcb1,-8.000000e-04,
37-10219,CC_ptcb2,0.000000e+00,
37-10219,CC_ptempa0,-6.798175e+01,
37-10219,CC_ptempa1,5.233034e-02,
37-10219,CC_ptempa2,-5.802154e-07,
37-10219,CC_wbotc,3.808324e-07,
