serial,name,value,notes
37-12410,CC_a0,-9.560216e-05,
37-12410,CC_a1,0.0003020631,
37-12410,CC_a2,-4.046703e-06,
37-12410,CC_a3,1.907723e-07,
37-12410,CC_cpcor,-9.57e-08,
37-12410,CC_ctcor,3.25e-06,
37-12410,CC_g,-0.9852784,
37-12410,CC_h,0.1474169,
37-12410,CC_i,-0.0001036394,
37-12410,CC_j,2.977458e-05,
37-12410,CC_p_range,1450,
37-12410,CC_pa0,0.1757542,
37-12410,CC_pa1,0.004577864,
37-12410,CC_pa2,-1.383899e-11,
37-12410,CC_ptca0,524681.5,
37-12410,CC_ptca1,2.457802,
37-12410,CC_ptca2,-0.03930362,
37-12410,CC_ptcb0,25.45313,
37-12410,CC_ptcb1,-0.000575,
37-12410,CC_ptcb2,0,
37-12410,CC_ptempa0,-65.22422,
37-12410,CC_ptempa1,0.05092136,
37-12410,CC_ptempa2,-1.883043e-07,
37-12410,CC_wbotc,8.0562e-07,
