serial,name,value,notes
37-12333,CC_a0,-0.0001383292,
37-12333,CC_a1,0.0003112314,
37-12333,CC_a2,-4.695938e-06,
37-12333,CC_a3,2.087685e-07,
37-12333,CC_cpcor,-9.57e-08,
37-12333,CC_ctcor,3.25e-06,
37-12333,CC_g,-0.980243,
37-12333,CC_h,0.1703522,
37-12333,CC_i,-0.0001803979,
37-12333,CC_j,4.310727e-05,
37-12333,CC_p_range,1450,
37-12333,CC_pa0,0.3974536,
37-12333,CC_pa1,0.004641558,
37-12333,CC_pa2,-1.427832e-11,
37-12333,CC_ptca0,524570.1,
37-12333,CC_ptca1,2.911645,
37-12333,CC_ptca2,0.04370589,
37-12333,CC_ptcb0,25.34663,
37-12333,CC_ptcb1,0.000525,
37-12333,CC_ptcb2,0,
37-12333,CC_ptempa0,-68.98337,
37-12333,CC_ptempa1,0.05159848,
37-12333,CC_ptempa2,-5.379885e-07,
37-12333,CC_wbotc,5.2079e-07,
