serial,name,value,notes
37-11609,CC_a0,-0.0001516689,
37-11609,CC_a1,0.0003152298,
37-11609,CC_a2,-5.079212e-06,
37-11609,CC_a3,2.187957e-07,
37-11609,CC_cpcor,-9.57e-08,
37-11609,CC_ctcor,3.25e-06,
37-11609,CC_g,-0.9687479,
37-11609,CC_h,0.1621695,
37-11609,CC_i,-0.0004855797,
37-11609,CC_j,6.348851e-05,
37-11609,CC_p_range,1450,
37-11609,CC_pa0,0.7640675,
37-11609,CC_pa1,0.004524056,
37-11609,CC_pa2,-1.906814e-11,
37-11609,CC_ptca0,525471.0,
37-11609,CC_ptca1,9.266016,
37-11609,CC_ptca2,-0.08867153,
37-11609,CC_ptcb0,25.45088,
37-11609,CC_ptcb1,-0.001625,
37-11609,CC_ptcb2,0.0,
37-11609,CC_ptempa0,-71.02875,
37-11609,CC_ptempa1,0.05183746,
37-11609,CC_ptempa2,-6.835306e-07,
37-11609,CC_wbotc,5.101681e-07,
37-11609,Inductive ID,46,Depth
