serial,name,value,notes
37-13634,CC_a0,-7.842476e-05,
37-13634,CC_a1,0.0003017944,
37-13634,CC_a2,-4.113008e-06,
37-13634,CC_a3,1.905166e-07,
37-13634,CC_cpcor,-9.57e-08,
37-13634,CC_ctcor,3.25e-06,
37-13634,CC_g,-0.9785448,
37-13634,CC_h,0.1445737,
37-13634,CC_i,-0.0001950067,
37-13634,CC_j,3.488723e-05,
37-13634,CC_p_range,5076,
37-13634,CC_pa0,-0.3459747,
37-13634,CC_pa1,0.01636853,
37-13634,CC_pa2,-8.12131e-10,
37-13634,CC_ptca0,524461.5,
37-13634,CC_ptca1,-1.203321,
37-13634,CC_ptca2,0.01171592,
37-13634,CC_ptcb0,25.00896,
37-13634,CC_ptcb1,-0.0002,
37-13634,CC_ptcb2,0,
37-13634,CC_ptempa0,196.1232,
37-13634,CC_ptempa1,-0.09934886,
37-13634,CC_ptempa2,1.669571e-06,
37-13634,CC_wbotc,2.5599e-07,
