serial,name,value,notes
37-11681,CC_a0,-7.909035e-05,
37-11681,CC_a1,0.0002998644,
37-11681,CC_a2,-3.949326e-06,
37-11681,CC_a3,1.900327e-07,
37-11681,CC_cpcor,-9.57e-08,
37-11681,CC_ctcor,3.25e-06,
37-11681,CC_g,-0.9930173,
37-11681,CC_h,0.1469899,
37-11681,CC_i,-0.0004337808,
37-11681,CC_j,5.406479e-05,
37-11681,CC_p_range,5076,
37-11681,CC_pa0,-0.3864572,
37-11681,CC_pa1,0.01600775,
37-11681,CC_pa2,-6.695188e-10,
37-11681,CC_ptca0,524631.3,
37-11681,CC_ptca1,0.4870952,
37-11681,CC_ptca2,-0.07183111,
37-11681,CC_ptcb0,25.18838,
37-11681,CC_ptcb1,0.000475,
37-11681,CC_ptcb2,0,
37-11681,CC_ptempa0,-70.49477,
37-11681,CC_ptempa1,0.04976217,
37-11681,CC_ptempa2,-2.634278e-07,
37-11681,CC_wbotc,1.5989e-07,
