serial,name,value,notes
37-11704,CC_a0,-0.0001577041,
37-11704,CC_a1,0.0003144519,
37-11704,CC_a2,-4.931086e-06,
37-11704,CC_a3,2.152769e-07,
37-11704,CC_cpcor,-9.57e-08,
37-11704,CC_ctcor,3.25e-06,
37-11704,CC_g,-0.9978544,
37-11704,CC_h,0.1703623,
37-11704,CC_i,-0.0005095028,
37-11704,CC_j,6.788144e-05,
37-11704,CC_p_range,5076,
37-11704,CC_pa0,1.646575,
37-11704,CC_pa1,0.01586993,
37-11704,CC_pa2,-6.803596e-10,
37-11704,CC_ptca0,525601.1,
37-11704,CC_ptca1,6.457374,
37-11704,CC_ptca2,-0.09253626,
37-11704,CC_ptcb0,25.33375,
37-11704,CC_ptcb1,-0.00225,
37-11704,CC_ptcb2,0.0,
37-11704,CC_ptempa0,-72.39672,
37-11704,CC_ptempa1,0.05054534,
37-11704,CC_ptempa2,-4.92634e-07,
37-11704,CC_wbotc,5.152208e-07,
