serial,name,value,notes
37-11601,CC_a0,-6.118594e-005,
37-11601,CC_a1,2.975262e-004,
37-11601,CC_a2,-3.786862e-006,
37-11601,CC_a3,1.841421e-007,
37-11601,CC_cpcor,-9.57E-08,
37-11601,CC_ctcor,3.25E-06,
37-11601,CC_g,-9.810433e-001,
37-11601,CC_h,1.297409e-001,
37-11601,CC_i,-4.489751e-004,
37-11601,CC_j,4.944718e-005,
37-11601,CC_p_range,5076,
37-11601,CC_pa0,6.039880e-001,
37-11601,CC_pa1,1.576322e-002,
37-11601,CC_pa2,-6.883066e-010,
37-11601,CC_ptca0,5.246086e+005,
37-11601,CC_ptca1,3.042749,
37-11601,CC_ptca2,-6.157763e-002,
37-11601,CC_ptcb0,2.522400e+001,
37-11601,CC_ptcb1,-8.00E-04,
37-11601,CC_ptcb2,0.00E+00,
37-11601,CC_ptempa0,-7.193277e+001,
37-11601,CC_ptempa1,5.056473e-002,
37-11601,CC_ptempa2,-4.855671e-007,
37-11601,CC_wbotc,5.437016e-007,
