serial,name,value,notes
37-13632,CC_a0,-0.000115433,
37-13632,CC_a1,0.0003094789,
37-13632,CC_a2,-4.703315e-06,
37-13632,CC_a3,2.095306e-07,
37-13632,CC_cpcor,-9.57e-08,
37-13632,CC_ctcor,3.25e-06,
37-13632,CC_g,-0.9799,
37-13632,CC_h,0.1440066,
37-13632,CC_i,-9.291711e-05,
37-13632,CC_j,2.772149e-05,
37-13632,CC_p_range,5076,
37-13632,CC_pa0,0.531563,
37-13632,CC_pa1,0.01637132,
37-13632,CC_pa2,-8.46142e-10,
37-13632,CC_ptca0,524120,
37-13632,CC_ptca1,0.6392293,
37-13632,CC_ptca2,0.04547103,
37-13632,CC_ptcb0,24.94248,
37-13632,CC_ptcb1,-0.0001,
37-13632,CC_ptcb2,0,
37-13632,CC_ptempa0,171.2811,
37-13632,CC_ptempa1,-0.07683197,
37-13632,CC_ptempa2,-3.535254e-06,
37-13632,CC_wbotc,-1.2775e-07,
