serial,name,value,notes
37-12386,CC_a0,-8.23019e-05,
37-12386,CC_a1,0.0003025621,
37-12386,CC_a2,-4.135873e-06,
37-12386,CC_a3,1.925398e-07,
37-12386,CC_cpcor,-9.57e-08,
37-12386,CC_ctcor,3.25e-06,
37-12386,CC_g,-0.9814198,
37-12386,CC_h,0.141545,
37-12386,CC_i,-0.0002454075,
37-12386,CC_j,3.821135e-05,
37-12386,CC_p_range,5076,
37-12386,CC_pa0,0.7966395,
37-12386,CC_pa1,0.01623786,
37-12386,CC_pa2,-7.150715e-10,
37-12386,CC_ptca0,524452.8,
37-12386,CC_ptca1,2.957007,
37-12386,CC_ptca2,-0.04446373,
37-12386,CC_ptcb0,25.00188,
37-12386,CC_ptcb1,-0.000425,
37-12386,CC_ptcb2,0,
37-12386,CC_ptempa0,-71.47806,
37-12386,CC_ptempa1,0.05004088,
37-12386,CC_ptempa2,-4.787197e-07,
37-12386,CC_wbotc,1.8962e-07,
