serial,name,value,notes
37-12220,CC_a0,-8.509067e-005,
37-12220,CC_a1,3.004840e-004,
37-12220,CC_a2,-3.884394e-006,
37-12220,CC_a3,1.873275e-007,
37-12220,CC_cpcor,-9.57E-08,
37-12220,CC_ctcor,3.25E-06,
37-12220,CC_g,-9.894924e-001,
37-12220,CC_h,1.740259e-001,
37-12220,CC_i,-3.940263e-004,
37-12220,CC_j,6.201598e-005,
37-12220,CC_p_range,5076,
37-12220,CC_pa0,3.825975e-001,
37-12220,CC_pa1,1.604791e-002,
37-12220,CC_pa2,-6.874253e-010,
37-12220,CC_ptca0,5.235129e+005,
37-12220,CC_ptca1,3.428347,
37-12220,CC_ptca2,-1.044548e-001,
37-12220,CC_ptcb0,2.519350e+001,
37-12220,CC_ptcb1,-9.00E-04,
37-12220,CC_ptcb2,0.00E+00,
37-12220,CC_ptempa0,-6.740530e+001,
37-12220,CC_ptempa1,5.065162e-002,
37-12220,CC_ptempa2,-4.878924e-007,
37-12220,CC_wbotc,2.093274e-007,
