serial,name,value,notes
37-12227,CC_a0,-6.829251e-05,
37-12227,CC_a1,0.0002978498,
37-12227,CC_a2,-3.708542e-06,
37-12227,CC_a3,1.821145e-07,
37-12227,CC_cpcor,-9.57e-08,
37-12227,CC_ctcor,3.25e-06,
37-12227,CC_g,-0.985724,
37-12227,CC_h,0.1713927,
37-12227,CC_i,-0.0002595659,
37-12227,CC_j,4.857441e-05,
37-12227,CC_p_range,5076,
37-12227,CC_pa0,0.2498161,
37-12227,CC_pa1,0.01605474,
37-12227,CC_pa2,-6.84268e-10,
37-12227,CC_ptca0,524741.3,
37-12227,CC_ptca1,2.533493,
37-12227,CC_ptca2,-0.09055354,
37-12227,CC_ptcb0,25.23925,
37-12227,CC_ptcb1,-0.00035,
37-12227,CC_ptcb2,0.0,
37-12227,CC_ptempa0,-69.82968,
37-12227,CC_ptempa1,0.0503202,
37-12227,CC_ptempa2,-2.788684e-07,
37-12227,CC_wbotc,2.777007e-07,
37-12227,Inductive ID,51,Depth
